#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=8693224493711279104
#*** LG = 1 likelihood = -2179.3968
#marker_number	male_position	female_position	( 0.0 )[	phased data]
129	0.000	14.351	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001100101001 0 1
134	0.000	14.351	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001100101001 0 0
119	0.000	14.351	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001100101001 0 0
132	0.000	15.527	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001000101001 0 1
131	0.000	15.527	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001000101001 0 0
130	0.000	15.527	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001000101001 0 0
133	0.000	16.704	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110110101000000111110001110000110100110010110111010110010111101001100101001 0 1
118	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 1
120	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
121	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
124	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
127	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
123	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
125	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
126	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
122	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
128	0.000	17.880	( 0 )	1101101101011111000111101011011100010010100111101110000011010010011010001011110110001000001100011110010101000000111110001110000110100110010110111010110010111101001100101001 0 0
116	2.381	19.057	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 2 1
114	2.381	19.057	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
112	3.558	19.057	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 1 0
113	3.558	19.057	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
111	3.558	19.057	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
117	3.558	19.057	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
115	3.558	19.057	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000001100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
109	3.558	20.233	( 0 )	1101101001011111000100101011011100010010100111101110000011010010011010001011110110001000000100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 1
110	4.734	20.233	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000000100011010010101000000111110001110000110100110010110111010110010111101001100101001 1 0
108	4.734	20.233	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000000100011010010101000000111110001110000110100110010110111010110010111101001100101001 0 0
106	4.734	23.849	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 0 3
105	4.734	23.849	( 0 )	1101101101011111000100101011011100010010100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 0 0
104	7.116	23.849	( 0 )	1101101101011111000101101011011100010000100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 2 0
102	7.116	23.849	( 0 )	1101101101011111000101101011011100010000100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 0 0
101	7.116	23.849	( 0 )	1101101101011111000101101011011100010000100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 0 0
103	7.116	23.849	( 0 )	1101101101011111000101101011011100010000100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111010010010111101001100101001 0 0
107	8.292	25.026	( 0 )	1101101101011111000100101011011100010000100111101110000011010010011010001011110110001000000100011010010101000000111110001110100110100111010110111110010010111101001100101001 1 1
99	9.469	27.407	( 0 )	1101101101011111000100101011011100010000100111101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101001100101001 1 2
100	9.469	27.407	( 0 )	1101101101011111000100101011011100010000100111101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101001100101001 0 0
98	9.469	27.407	( 0 )	1101101101011111000100101011011100010000100111101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101001100101001 0 0
96	10.645	28.584	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101011100101001 1 1
97	10.645	28.584	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101011100101001 0 0
87	10.645	29.760	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000100011010010101000000111110001110101110100111010110111110000010111101011100101011 0 1
89	10.645	30.937	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 1
90	10.645	30.937	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 0
88	10.645	30.937	( 0 )	1101101101011111000100101011011100010000100011101110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 0
92	13.027	30.937	( 0 )	1101100001011111000100101011011100010000100011101110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 2 0
91	13.027	30.937	( 0 )	1101100001011111000100101011011100010000100011101110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 0
93	15.408	30.937	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 2 0
95	15.408	30.937	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 0
94	15.408	30.937	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110011010010101000000111110001110101110100111010110111110000010111101011100101011 0 0
85	16.585	34.553	( 0 )	1110100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111111000010111101011100101011 1 3
83	16.585	34.553	( 0 )	1110100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111111000010111101011100101011 0 0
84	16.585	34.553	( 0 )	1110100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111111000010111101011100101011 0 0
86	17.761	35.730	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100101011 1 1
81	17.761	36.906	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 1
82	17.761	36.906	( 0 )	1100100001011111000100101011011100010000100011001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
75	18.938	36.906	( 0 )	1100100001011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 1 0
73	18.938	36.906	( 0 )	1100100001011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
72	18.938	36.906	( 0 )	1100100001011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
80	18.938	36.906	( 0 )	1100100001011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
79	20.114	36.906	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 1 0
76	20.114	36.906	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
78	20.114	36.906	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
74	20.114	36.906	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
77	20.114	36.906	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110001000000110111010010101000000111110001110101110101111010110111101000010111101011100001011 0 0
70	21.291	39.287	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110000000000110111010010101000000111110001110111110101111010111111101000010111101011100001011 1 2
71	21.291	39.287	( 0 )	1100100101011111000100101011011100010000100010001110000011011010011010001011110110000000000110111010010101000000111110001110111110101111010111111101000010111101011100001011 0 0
63	23.672	39.287	( 0 )	1100100101011011000100101011011100010000100010001110000011011010011010001011110100000000000110111010010101000000111110001110111110101111010111111101000010111101011100001011 2 0
67	23.672	39.287	( 0 )	1100100101011011000100101011011100010000100010001110000011011010011010001011110100000000000110111010010101000000111110001110111110101111010111111101000010111101011100001011 0 0
62	23.672	39.287	( 0 )	1100100101011011000100101011011100010000100010001110000011011010011010001011110100000000000110111010010101000000111110001110111110101111010111111101000010111101011100001011 0 0
69	23.672	40.464	( 0 )	1100100101011011000100101011011100010000100010001110000011011010011010001011110100000000000110111010010101000000111110001110111100101111010111111101000010111101011100001011 0 1
61	24.849	40.464	( 0 )	1100100101011011000100101011011100010000100010001110000011011010011010001001110100000000000110111010010101000000111110001110111100101111010111111101000010111101011100001011 1 0
66	27.230	41.641	( 0 )	0100100001011011000100101011011100010000100010001110000011011010011010001001110100000000000110111010010101000000111110001110111100101111010111111101000000111101011100001011 2 1
65	27.230	41.641	( 0 )	0100100001011011000100101011011100010000100010001110000011011010011010001001110100000000000110111010010101000000111110001110111100101111010111111101000000111101011100001011 0 0
64	27.230	41.641	( 0 )	0100100001011011000100101011011100010000100010001110000011011010011010001001110100000000000110111010010101000000111110001110111100101111010111111101000000111101011100001011 0 0
68	28.407	45.257	( 0 )	0100100001011011000100101011011100010000101010001110000011011010011010001001110100000010000110111010010101000000111110001110111100101111010111111101000010111101111100001011 1 3
52	29.583	46.433	( 0 )	0100100001011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 1 1
53	29.583	46.433	( 0 )	0100100001011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
54	29.583	46.433	( 0 )	0100100001011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
56	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 1 0
58	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
55	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
60	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
59	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
57	30.760	46.433	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111010010100000000111110001110111100101111010111111101000010111101111100001011 0 0
51	30.760	50.049	( 0 )	0100100101011011000100101011011100110000101010001110000011011010011010001001110100000010000110111011010100000000111110001010111100101111010111111101001010111101111100001011 0 3
49	31.936	51.226	( 0 )	0100100101011001000100101011011100110000101010001110000011011010011010001001110100000010000110101011010100000000111110001010111100101111010111111101001010111101111100001011 1 1
50	31.936	51.226	( 0 )	0100100101011001000100101011011100110000101010001110000011011010011010001001110100000010000110101011010100000000111110001010111100101111010111111101001010111101111100001011 0 0
48	33.113	51.226	( 0 )	0100100001011001000100101011011100110000101010001110000011011010011010001001110100000010000110101011010100000000111110001010111100101111010111111101001010111101111100001011 1 0
47	33.113	52.402	( 0 )	0100100001011001000100101011011100110000101010001110000011011010011010001001110100000010000110111011010100000000111110001010111100101111010111111101001010111101111100001011 0 1
46	35.494	53.579	( 0 )	0100100001011001000100101011011100100000101010001110000011010010011010001001110100000010000110111011010100000010111110001010111100101111010111111101001010111101111100001011 2 1
45	35.494	53.579	( 0 )	0100100001011001000100101011011100100000101010001110000011010010011010001001110100000010000110111011010100000010111110001010111100101111010111111101001010111101111100001011 0 0
44	35.494	57.195	( 0 )	0100100001011001000100101011011100100000101010001110000011010010011010001001110100000010000110111011010100000010011111001010111100101111010111011101001010111101111100001011 0 3
42	36.671	64.709	( 0 )	0100100001011001000100101011011100100000101010001110000111010010011010001001110100000010000110111011010100000010011111001011111100001111011111011101001010111100110101001011 1 6
41	36.671	64.709	( 0 )	0100100001011001000100101011011100100000101010001110000111010010011010001001110100000010000110111011010100000010011111001011111100001111011111011101001010111100110101001011 0 0
43	37.847	64.709	( 0 )	0100100101011001000100101011011100100000101010001110000111010010011010001001110100000010000110111011010100000010011111001011111100001111011111011101001010111100110101001011 1 0
40	37.847	64.709	( 0 )	0100100101011001000100101011011100100000101010001110000111010010011010001001110100000010000110111011010100000010011111001011111100001111011111011101001010111100110101001011 0 0
32	40.229	68.325	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000010000110111011010100000010011011001011111100001111111111011101001010111000110101001011 2 3
33	40.229	68.325	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000010000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
38	40.229	68.325	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000010000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
35	40.229	68.325	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000010000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
37	40.229	69.501	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 1
36	40.229	69.501	( 0 )	1100100101011001000100101011011100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
34	41.405	69.501	( 0 )	1100100001011001000100101011011100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 1 0
39	41.405	69.501	( 0 )	1100100001011001000100101011011100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
31	42.582	69.501	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 1 0
28	42.582	69.501	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
29	42.582	69.501	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011000110111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
25	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 2
27	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
24	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
26	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
30	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
23	42.582	71.883	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000010011011001011111100001111111111011101001010111000110101001011 0 0
21	42.582	75.499	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000110011011001011111100001111101111011101001010111000110111001011 0 3
20	42.582	75.499	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000110011011001011111100001111101111011101001010111000110111001011 0 0
22	42.582	75.499	( 0 )	1100100001011001000100101011001100100000101010001110000111010010011010000001110100000011100111111011010100000110011011001011111100001111101111011101001010111000110111001011 0 0
17	43.758	77.880	( 0 )	1100100001011001000100101011001100100100101010001110000111010010011010000001110100000011100111111011010100000110011011011011111100001111101111011101001110111000110111001011 1 2
19	43.758	77.880	( 0 )	1100100001011001000100101011001100100100101010001110000111010010011010000001110100000011100111111011010100000110011011011011111100001111101111011101001110111000110111001011 0 0
18	43.758	79.057	( 0 )	1100100001011001000100101011001100100100101010001110000111010010011010000001110100000011100110111011010100000110011011011011111100001111101111011101001110111000110111001011 0 1
14	47.374	81.438	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000110111000110111001011 3 2
16	47.374	81.438	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000110111000110111001011 0 0
15	47.374	81.438	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000110111000110111001011 0 0
13	47.374	82.615	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000111111000110111001011 0 1
12	47.374	82.615	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000111111000110111001011 0 0
11	47.374	82.615	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111100011111101111011101000111111000110111001011 0 0
10	47.374	83.791	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111000011111101111011101000111111000110111001011 0 1
9	47.374	84.968	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110011011011011111001011111101111011101000111111000110111001011 0 1
8	47.374	86.144	( 0 )	1100100001011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110001011011011111001011111101111011101000111111000110111001011 0 1
6	48.551	86.144	( 0 )	1100100101011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110001011011011111001011111101111011101000111111000110111001011 1 0
5	48.551	86.144	( 0 )	1100100101011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110001011011011111001011111101111011101000111111000110111001011 0 0
7	48.551	86.144	( 0 )	1100100101011001000000101011001100100100100010001100000111010010011010000001110100000011100110111011010100000110001011011011111001011111101111011101000111111000110111001011 0 0
2	50.932	88.526	( 0 )	1100100100011001000000101001001100100100100010001100000111010010011010000001110100000011100110111011010100110110001011011011111001011111101111011101000111111000110111001011 2 2
4	50.932	88.526	( 0 )	1100100100011001000000101001001100100100100010001100000111010010011010000001110100000011100110111011010100110110001011011011111001011111101111011101000111111000110111001011 0 0
1	53.314	88.526	( 0 )	1100100010011001000000101001001100100100100010001100000111010010011010000001110100000011100110111011010100110110001011011011111001011111101111011101000111111000110111001011 2 0
3	55.695	88.526	( 0 )	1000100010001001000000101001001100100100100010001100000111010010011010000001110100000011100110111011010100110110001011011011111001011111101111011101000111111000110111001011 2 0
