#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-7539210901700253049
#*** LG = 1 likelihood = -2673.3013
#marker_number	male_position	female_position	( 0.0 )[	phased data]
30	9.588	19.324	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101111100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
32	9.588	19.324	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101111100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
35	9.588	19.324	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101111100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
27	10.765	19.324	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101010101111100100101110010001001110100111010110110010011110001100111011000101010001100111110101 1 0
28	10.765	19.324	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101010101111100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
22	11.941	20.500	( 0 )	1110111001000101101000101101100101011110010100011000110011100100010011000000101010101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 1 1
23	11.941	20.500	( 0 )	1110111001000101101000101101100101011110010100011000110011100100010011000000101010101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
24	11.941	20.500	( 0 )	1110111001000101101000101101100101011110010100011000110011100100010011000000101010101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
26	11.941	20.500	( 0 )	1110111001000101101000101101100101011110010100011000110011100100010011000000101010101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
25	11.941	20.500	( 0 )	1110111001000101101000101101100101011110010100011000110011100100010011000000101010101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
34	14.322	20.500	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 2 0
33	14.322	20.500	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101110100100101110010001001110100111010110110010011110001100111011000101010001100111110101 0 0
39	14.322	22.882	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101110100100101110010001111110100111010110110010011110001100111011000101010001100111110101 0 2
40	14.322	22.882	( 0 )	1110111101000101101000101101100101011110010100011000110011100100010011000000101011101110100100101110010001111110100111010110110010011110001100111011000101010001100111110101 0 0
45	15.499	25.263	( 0 )	1110111101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 1 2
52	15.499	25.263	( 0 )	1110111101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
44	15.499	25.263	( 0 )	1110111101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
41	15.499	25.263	( 0 )	1110111101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
42	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 1 0
50	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
48	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
47	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
49	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
46	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
43	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
51	16.676	25.263	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110010011110001100111011000101010001100111100101 0 0
55	16.676	27.644	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110001100111011000101010001110111100101 0 2
54	16.676	27.644	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110001100111011000101010001110111100101 0 0
56	16.676	27.644	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110001100111011000101010001110111100101 0 0
53	16.676	27.644	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110001100111011000101010001110111100101 0 0
62	16.676	30.026	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100101 0 2
64	16.676	30.026	( 0 )	1110101101000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100101 0 0
66	17.852	30.026	( 0 )	1110101001000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100101 1 0
65	17.852	31.202	( 0 )	1110101001000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100100 0 1
58	21.468	31.202	( 0 )	1110111001000101101000101101111101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100100 3 0
57	21.468	31.202	( 0 )	1110111001000101101000101101111101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100100 0 0
59	21.468	31.202	( 0 )	1110111001000101101000101101111101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100100 0 0
60	21.468	31.202	( 0 )	1110111001000101101000101101111101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100100 0 0
61	21.468	32.379	( 0 )	1110111001000101101000101101111101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110111100101 0 1
63	22.645	33.555	( 0 )	1110111001000101101000101101110101011110010100011000110011100100010011000000111011101100100100101110010001111110100111010110110110011110101100111011000101010011110011100101 1 1
67	23.821	35.937	( 0 )	1110111001000101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100111010110110110011110101110111011000101010011110011101101 1 2
68	24.998	37.113	( 0 )	1110111001010101101000101101110101011110010100011000110011100100010011000000101011101100100100101110010001111110100101010110110110011110101110111011000101010011110011101101 1 1
69	26.174	38.290	( 0 )	1110111001010101101000101101110101011110010101011000110011100100010011000000101011101100100100101110010001111110100101010110110110111110101110111011000101010011110011101101 1 1
72	26.174	38.290	( 0 )	1110111001010101101000101101110101011110010101011000110011100100010011000000101011101100100100101110010001111110100101010110110110111110101110111011000101010011110011101101 0 0
71	26.174	38.290	( 0 )	1110111001010101101000101101110101011110010101011000110011100100010011000000101011101100100100101110010001111110100101010110110110111110101110111011000101010011110011101101 0 0
70	26.174	38.290	( 0 )	1110111001010101101000101101110101011110010101011000110011100100010011000000101011101100100100101110010001111110100101010110110110111110101110111011000101010011110011101101 0 0
73	27.351	40.671	( 0 )	1110111001010101101000101101111101011110010101011000110011100100010011000000101011101100100100101010010001111110100101010110110110101110101110111011000101010011110011101101 1 2
86	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 2 1
84	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 0 0
88	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 0 0
83	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 0 0
87	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 0 0
85	29.732	41.848	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011101101 0 0
81	29.732	43.024	( 0 )	1110101001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011111101 0 1
82	30.909	43.024	( 0 )	1110111001010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011111101 1 0
74	32.085	43.024	( 0 )	1110111101010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110100101010111110110101110101110111011000101010011110011111101 1 0
76	32.085	44.201	( 0 )	1110111101010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 0 1
75	32.085	44.201	( 0 )	1110111101010101101000101101111101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 0 0
78	33.262	44.201	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 1 0
79	33.262	44.201	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 0 0
80	33.262	44.201	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 0 0
77	33.262	44.201	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101010101100100100101010010001111110101101010111110110101110101110111011000101010011110011111101 0 0
90	34.438	47.817	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101000101100100100111010010001111010101101010111110110101110101110110011000101010011110011111101 1 3
91	34.438	47.817	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101000101100100100111010010001111010101101010111110110101110101110110011000101010011110011111101 0 0
92	34.438	47.817	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101000101100100100111010010001111010101101010111110110101110101110110011000101010011110011111101 0 0
89	34.438	47.817	( 0 )	1110111101010101101000101101011101011110010101011000110011100100010011000000101000101100100100111010010001111010101101010111110110101110101110110011000101010011110011111101 0 0
93	35.615	50.198	( 0 )	1110111101010101101000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 1 2
94	35.615	50.198	( 0 )	1110111101010101101000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 0 0
98	37.996	50.198	( 0 )	1110111101010101000000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 2 0
95	37.996	50.198	( 0 )	1110111101010101000000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 0 0
97	37.996	50.198	( 0 )	1110111101010101000000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 0 0
96	37.996	50.198	( 0 )	1110111101010101000000101101011101011110010101011000110011100100011011000000101000101100100100111010010001111010101101010111111110101110101110110011000111010011110011111101 0 0
99	39.173	55.080	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101100110100111010010001111010101101010111111110101111111110110011000111011011110011111101 1 4
100	39.173	56.257	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101100110100111010010001111010101101010111111110101111111110110010000111011011110011111101 0 1
104	40.349	58.638	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001111010101101010111111110101111111110100010001111011011110011111101 1 2
101	40.349	58.638	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001111010101101010111111110101111111110100010001111011011110011111101 0 0
103	40.349	58.638	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001111010101101010111111110101111111110100010001111011011110011111101 0 0
102	40.349	58.638	( 0 )	1110111001010101000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001111010101101010111111110101111111110100010001111011011110011111101 0 0
107	41.526	59.815	( 0 )	1110111001010001000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001111010101101010111111110101011111110100010001111011011110011111101 1 1
106	41.526	60.991	( 0 )	1110111001010001000000101101011101011110010101011000110011100100011011000000101000101000110100111010010001110010101101010111111110101011111110100010001111011011110011111101 0 1
105	41.526	63.373	( 0 )	1110111001010001000000101101011101011110010101011000110011100100011011000000101000101000110000111010010001110010101101010111111110101011111110100000001111011011110011111101 0 2
108	42.702	63.373	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000101000110000111010010001110010101101010111111110101011111110100000001111011011110011111101 1 0
110	42.702	65.754	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000101000110000111010010001110010101101010111111110101011111110100000001111011011110000111101 0 2
109	42.702	65.754	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000101000110000111010010001110010101101010111111110101011111110100000001111011011110000111101 0 0
111	42.702	66.931	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000101000110000111011010001110010101101010111111110101011111110100000001111011011110000111101 0 1
112	43.879	69.312	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000100000110000111011011011110010101101010111111110101011111110100000001111011011110000111101 1 2
113	43.879	69.312	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000100000110000111011011011110010101101010111111110101011111110100000001111011011110000111101 0 0
114	43.879	70.488	( 0 )	1110111001010001000000101100011101011110010101011000110011100100011011000000101000100000110000111001011011110010101101010111111110101011111110100000001111011011110000111101 0 1
115	45.055	72.870	( 0 )	1110111001010001000000101100011101011110010101011100110011100100011011000000101000100000110010111001011011110010101101010111111110111011111110100000001111011011110000111101 1 2
117	45.055	72.870	( 0 )	1110111001010001000000101100011101011110010101011100110011100100011011000000101000100000110010111001011011110010101101010111111110111011111110100000001111011011110000111101 0 0
116	45.055	72.870	( 0 )	1110111001010001000000101100011101011110010101011100110011100100011011000000101000100000110010111001011011110010101101010111111110111011111110100000001111011011110000111101 0 0
118	46.232	75.251	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111010111001011011110010101101000111111110111011111110100000001111011011110000111101 1 2
121	46.232	78.867	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111011111001011011110010101101000111111110111011111110100000001110011011111000111101 0 3
122	46.232	78.867	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111011111001011011110010101101000111111110111011111110100000001110011011111000111101 0 0
124	46.232	78.867	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111011111001011011110010101101000111111110111011111110100000001110011011111000111101 0 0
123	46.232	78.867	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111011111001011011110010101101000111111110111011111110100000001110011011111000111101 0 0
119	46.232	78.867	( 0 )	1110111001000001000000101100011101011110010101011100110011100100011011000000101000100000111011111001011011110010101101000111111110111011111110100000001110011011111000111101 0 0
125	47.408	80.044	( 0 )	1110111001000001000000101100011101011110010101001100110011100100011011000000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 1 1
120	47.408	80.044	( 0 )	1110111001000001000000101100011101011110010101001100110011100100011011000000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 0 0
126	47.408	80.044	( 0 )	1110111001000001000000101100011101011110010101001100110011100100011011000000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 0 0
128	49.790	80.044	( 0 )	1110111001000001000000101100011101011110010101001100110010100100011011100000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 2 0
127	49.790	80.044	( 0 )	1110111001000001000000101100011101011110010101001100110010100100011011100000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 0 0
129	52.171	80.044	( 0 )	1111111001000001000000101100011101011010010101001100110010100100011011100000101000100000111011111001011010110010101101000111111110111011111110100000001110011011111000111101 2 0
130	53.348	82.425	( 0 )	1111111001000001000000101100011101011010010100001100110010100100011011100000101000100000111011111001011010110010101100000111111110111011111110100100001110011011111000111101 1 2
131	53.348	82.425	( 0 )	1111111001000001000000101100011101011010010100001100110010100100011011100000101000100000111011111001011010110010101100000111111110111011111110100100001110011011111000111101 0 0
132	56.964	82.425	( 0 )	1111111001000001000000101100011001011010010100001100110010100100011001100000101000000000111011111001011010110010101100000111111110111011111110100100001110011011111000111101 3 0
133	56.964	82.425	( 0 )	1111111001000001000000101100011001011010010100001100110010100100011001100000101000000000111011111001011010110010101100000111111110111011111110100100001110011011111000111101 0 0
134	58.140	84.807	( 0 )	1111111001000001000000101000011001011010010100001100110010100100011001100000101000000000111011111001011010110010001100000111111110111011111110100100001110111011111000111101 1 2
135	58.140	84.807	( 0 )	1111111001000001000000101000011001011010010100001100110010100100011001100000101000000000111011111001011010110010001100000111111110111011111110100100001110111011111000111101 0 0
136	58.140	84.807	( 0 )	1111111001000001000000101000011001011010010100001100110010100100011001100000101000000000111011111001011010110010001100000111111110111011111110100100001110111011111000111101 0 0
137	58.140	85.983	( 0 )	1111111001000001000000101000011001011010010100001100110010100100011001100000101000000000111011111001011010110010001100000111111110110011111110100100001110111011111000111101 0 1
139	60.522	85.983	( 0 )	1101111001000001000000101000011001011010010100001100110010100100011001101000101000000000111011111001011010110010001100000111111110110011111110100100001110111011111000111101 2 0
140	60.522	85.983	( 0 )	1101111001000001000000101000011001011010010100001100110010100100011001101000101000000000111011111001011010110010001100000111111110110011111110100100001110111011111000111101 0 0
138	60.522	85.983	( 0 )	1101111001000001000000101000011001011010010100001100110010100100011001101000101000000000111011111001011010110010001100000111111110110011111110100100001110111011111000111101 0 0
141	64.138	87.160	( 0 )	1101111001000001000000101000011001000000010100001100110010100100011001101000101000000000111011111001011010110010001100000111111110110011111110100100101110111011111000111101 3 1
142	64.138	87.160	( 0 )	1101111001000001000000101000011001000000010100001100110010100100011001101000101000000000111011111001011010110010001100000111111110110011111110100100101110111011111000111101 0 0
143	66.519	87.160	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110010001100000111111110110011111110100100101110111011111000111101 2 0
144	66.519	87.160	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110010001100000111111110110011111110100100101110111011111000111101 0 0
145	66.519	89.541	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110010011100000111111110110011111110100100111110111011111000111101 0 2
150	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 1
147	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
146	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
148	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
149	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
152	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
151	66.519	90.718	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001011010110011011100000111111110110011111110100100111110111011111000111101 0 0
153	66.519	91.894	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 0 1
155	66.519	91.894	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 0 0
154	66.519	91.894	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 0 0
157	66.519	91.894	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 0 0
158	66.519	91.894	( 0 )	1101111001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 0 0
156	67.696	91.894	( 0 )	1101101001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111110110011111110100100111110111011111000111101 1 0
164	67.696	93.071	( 0 )	1101101001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111100110011111110100100111110111011111000111101 0 1
161	67.696	93.071	( 0 )	1101101001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111100110011111110100100111110111011111000111101 0 0
162	67.696	93.071	( 0 )	1101101001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111100110011111110100100111110111011111000111101 0 0
163	67.696	93.071	( 0 )	1101101001000001000000101000010001000000010100001100110010100000011001101000101000000000111011111001111010110011011100000111111100110011111110100100111110111011111000111101 0 0
159	68.872	95.452	( 0 )	1101101001000001000000101000010001000000010100001100110010100000111001101000101000000000111111111001111010110011011100000111111100110011111110100100111110111011111000111111 1 2
160	68.872	95.452	( 0 )	1101101001000001000000101000010001000000010100001100110010100000111001101000101000000000111111111001111010110011011100000111111100110011111110100100111110111011111000111111 0 0
