#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-783625235484842569
#*** LG = 1 likelihood = -5477.7697
#marker_number	male_position	female_position	( 0.0 )[	phased data]
69	11.822	22.467	( 0 )	0001110011101110000011101101100001000000010100111101110010011110100100011111101000010011110011111110100000111101010111001010100011101010101111001011100110010010001101000010 0 0
66	11.822	22.467	( 0 )	0001110011101110000011101101100001000000010100111101110010011110100100011111101000010011110011111110100000111101010111001010100011101010101111001011100110010010001101000010 0 0
70	11.822	22.467	( 0 )	0001110011101110000011101101100001000000010100111101110010011110100100011111101000010011110011111110100000111101010111001010100011101010101111001011100110010010001101000010 0 0
72	12.998	23.644	( 0 )	0001110011101110000011101101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 1 1
75	12.998	23.644	( 0 )	0001110011101110000011101101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
79	12.998	23.644	( 0 )	0001110011101110000011101101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
74	12.998	23.644	( 0 )	0001110011101110000011101101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
80	12.998	23.644	( 0 )	0001110011101110000011101101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
82	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 1 0
81	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
73	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
76	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
77	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
78	14.175	23.644	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011111111100000111101010111001010100011101010101111001011100110010010001101000010 0 0
83	14.175	26.025	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010100011101010101111001011100110010010001101000010 0 2
84	14.175	27.202	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011101010101111001011100110010010001101000010 0 1
86	14.175	27.202	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011101010101111001011100110010010001101000010 0 0
85	14.175	27.202	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011101010101111001011100110010010001101000010 0 0
90	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 1
94	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
88	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
92	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
93	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
89	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
95	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
91	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
87	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
96	14.175	28.378	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100010101111001011100110010010001101000010 0 0
97	14.175	29.555	( 0 )	0001110011101110000011100101100001000000010100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100000101111001011100110010010001101000010 0 1
98	15.352	29.555	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011111101000010011110011011111100000111101110111001010101011100000101111001011100110010010001101000010 1 0
103	15.352	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011111101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 1
101	15.352	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011111101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
100	15.352	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011111101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
99	15.352	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011111101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
118	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 1 0
121	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
122	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
111	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
112	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
114	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
119	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
102	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
123	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
107	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
116	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
113	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
117	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
120	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
115	16.528	30.731	( 0 )	0001110011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
110	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 1 0
109	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
106	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
108	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
105	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
104	17.705	30.731	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101000010011110011011111100001111101110111001010101011100000101111001011100110010010001101000010 0 0
124	18.881	34.347	( 0 )	0001100011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010010001101000010 1 3
134	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 1 2
128	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
126	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
133	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
131	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
132	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
130	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
125	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
129	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
127	20.058	36.729	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100011011101001010011110011011111100001001101110111001010101011100000101011001011100110010000011101000010 0 0
137	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 1 2
138	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 0 0
140	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 0 0
136	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 0 0
139	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 0 0
135	21.234	39.110	( 0 )	0001000011101110000011100101100001000000110100111101110010001110100100001011101001010011110011011111100001001101110111001010101111100000101011001011100010010000011101000010 0 0
141	22.411	41.492	( 0 )	0001000011101110000011000101100001000000110100111101110010001110100100001011101001010011110011011111100001001101100111001010101111100000101011001011100010010001011101000010 1 2
142	22.411	42.668	( 0 )	0001000011101110000011000101100001000000110100111101110010001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011100010010001011101000010 0 1
143	22.411	43.845	( 0 )	0001000011101110000011000101100001000000110100111101110010001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011100010010001011101010010 0 1
144	23.587	45.021	( 0 )	0001000011101110000011000101100001000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 1 1
154	24.764	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 1 0
149	24.764	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
147	24.764	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
148	24.764	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
164	24.764	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011101001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
161	25.940	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 1 0
160	25.940	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
150	25.940	45.021	( 0 )	0001000011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
145	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 1 0
152	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
151	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
146	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
153	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
155	27.117	45.021	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001010101111100000101011001011000010010001011101010010 0 0
163	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 1
171	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
159	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
168	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
167	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
162	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
169	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
166	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
165	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
170	27.117	46.198	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011111001010011110011011111100001001100100111001110101111100000101011001011000010010001011101010010 0 0
157	28.293	47.374	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011011001010011110011011111000001001100100111001110101111100000101011001011000010010001011101010010 1 1
173	28.293	47.374	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011011001010011110011011111000001001100100111001110101111100000101011001011000010010001011101010010 0 0
172	28.293	47.374	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011011001010011110011011111000001001100100111001110101111100000101011001011000010010001011101010010 0 0
158	28.293	47.374	( 0 )	0001010011101110000011000101100101000000110100111101110110001110100100001011011001010011110011011111000001001100100111001110101111100000101011001011000010010001011101010010 0 0
156	29.470	47.374	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111001110101111100000101011001011000010010001011101010010 1 0
174	29.470	48.551	( 0 )	0001010011101110000011000101100101000000110000111101110110001110100100001011011001010011110011011111000001001100100111011110101111100000101011001011000010010001011101010010 0 1
