#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-5534534647503228682
#*** LG = 1 likelihood = -2861.2565
#marker_number	male_position	female_position	( 0.0 )[	phased data]
38	4.706	17.936	( 0 )	0011100101000111111110111110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010010001011011011000100100101001111010 0 0
36	4.706	17.936	( 0 )	0011100101000111111110111110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010010001011011011000100100101001111010 0 0
34	5.883	17.936	( 0 )	0011100101000111111100111110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010010001011011011000100100101001111010 1 0
39	5.883	17.936	( 0 )	0011100101000111111100111110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010010001011011011000100100101001111010 0 0
40	7.059	19.112	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010011001011011011000100100101001111010 1 1
42	7.059	19.112	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010011001011011011000100100101001111010 0 0
43	7.059	19.112	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010011001011011011000100100101001111010 0 0
41	7.059	19.112	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110001011111010001101000011111101110010011001011011011000100100101001111010 0 0
44	7.059	20.289	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110001011110010001101000011111101110010011001011011011000100100101001111010 0 1
48	7.059	23.905	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110000001110010001101000011111101110010011001010011011000100100101001111010 0 3
50	7.059	23.905	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111011111110000001110010001101000011111101110010011001010011011000100100101001111010 0 0
49	7.059	25.081	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111010111110000001110010001101000011111101110010011001010011011000100100101001111010 0 1
45	7.059	25.081	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111010111110000001110010001101000011111101110010011001010011011000100100101001111010 0 0
46	7.059	25.081	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111010111110000001110010001101000011111101110010011001010011011000100100101001111010 0 0
47	7.059	25.081	( 0 )	0011100101000111111100101110010101011111100010000110110001011001100101111111110000011011111010111110000001110010001101000011111101110010011001010011011000100100101001111010 0 0
51	8.236	27.463	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011111010111110000001110010000101000011111101110010011001010011011000000100101001111010 1 2
52	8.236	28.639	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 1
56	8.236	28.639	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
53	8.236	28.639	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
54	8.236	28.639	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
55	8.236	28.639	( 0 )	0011100101000111111100101110010100011111100010000110110001011001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
58	10.617	28.639	( 0 )	0011100101000111111100101110010100011111100010000010110001111001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 2 0
59	10.617	28.639	( 0 )	0011100101000111111100101110010100011111100010000010110001111001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
57	10.617	28.639	( 0 )	0011100101000111111100101110010100011111100010000010110001111001100101111111110000011011110010111110000001110010000101000011111101110010011001010011011000000100101001111010 0 0
60	11.794	31.021	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110010000101000011111101110010011001110011011001000100101001111010 1 2
62	11.794	33.402	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000100101001111010 0 2
61	11.794	33.402	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000100101001111010 0 0
63	11.794	33.402	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000100101001111010 0 0
66	11.794	33.402	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000100101001111010 0 0
65	11.794	34.578	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000101101001111010 0 1
64	11.794	34.578	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000101101001111010 0 0
74	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 2
75	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
72	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
69	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
68	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
70	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
67	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
71	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
73	11.794	36.960	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011111101110010011000110011011001000111101001111000 0 0
77	11.794	38.136	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011101101110010011000110011011001000111101001111000 0 1
76	11.794	38.136	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100101111111110000011011110010111110000001110110000101000011101101110010011000110011011001000111101001111000 0 0
82	14.175	41.752	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 2 3
84	14.175	41.752	( 0 )	0011100101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 0 0
83	15.352	41.752	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 1 0
78	15.352	41.752	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 0 0
80	15.352	41.752	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 0 0
79	15.352	41.752	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 0 0
81	15.352	41.752	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110011011101000111101001111100 0 0
93	15.352	42.929	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110010011101000111101001111100 0 1
86	15.352	42.929	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110010011101000111101001111100 0 0
85	15.352	42.929	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100001110110000101000011101101110010011000110010011101000111101001111100 0 0
88	15.352	44.105	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101001111100 0 1
87	15.352	44.105	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101001111100 0 0
89	15.352	44.105	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101001111100 0 0
94	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 1
95	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
99	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
97	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
96	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
91	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
90	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
98	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
92	15.352	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110001111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 0 0
100	16.528	45.282	( 0 )	0011110101000111111100101110010100011111100010010010110000111001100100111110110000011011110010111110100000110110000101000011101101110010011000110010011101000111101011111100 1 0
101	16.528	46.459	( 0 )	0011110101000111111100101110010100011111100010010010110000111001100100111110110000011011110010111111100000110110000101000011101101110010011000110010011101000111101011111100 0 1
102	16.528	46.459	( 0 )	0011110101000111111100101110010100011111100010010010110000111001100100111110110000011011110010111111100000110110000101000011101101110010011000110010011101000111101011111100 0 0
114	18.909	47.635	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110010011000110010011101000111101111111100 2 1
107	18.909	48.812	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 1
109	18.909	48.812	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
108	18.909	48.812	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
106	18.909	48.812	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
105	18.909	48.812	( 0 )	0011110101000110111100101110010100011111100010010010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
112	22.525	48.812	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 3 0
111	22.525	48.812	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
113	22.525	48.812	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
110	22.525	48.812	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000110110000101000011101101110110011000110010011101000111101111111100 0 0
103	22.525	49.988	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000111110000101000011101101110110011000110010011101000111101111111100 0 1
104	22.525	49.988	( 0 )	0011100101000110111100001110010100011111100010000010100000111001100100111110110000011011110010111111100000111110000101000011101101110110011000110010011101000111101111111100 0 0
115	23.702	54.870	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000011011110010111111100000111100000101000011100101010110011000110010011101000111101111011100 1 4
116	24.879	54.870	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100000101000011100101010110011000110010011101000111101111011100 1 0
117	24.879	54.870	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100000101000011100101010110011000110010011101000111101111011100 0 0
119	24.879	58.486	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100000001000111100101010110011000110010011101000111100111011100 0 3
118	24.879	58.486	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100000001000111100101010110011000110010011101000111100111011100 0 0
126	24.879	59.663	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110010011101000111100111011100 0 1
124	24.879	59.663	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110010011101000111100111011100 0 0
125	24.879	59.663	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110010011101000111100111011100 0 0
123	24.879	59.663	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110010011101000111100111011100 0 0
122	24.879	59.663	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110010011101000111100111011100 0 0
127	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 1
128	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
120	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
132	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
130	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
121	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
129	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
131	24.879	60.839	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100001000111100101010110011000110000011101000111100111011100 0 0
133	24.879	63.221	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111000110000011101000111100111011100 0 2
134	24.879	63.221	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111000110000011101000111100111011100 0 0
135	24.879	64.397	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111000110000111101000111100111011100 0 1
137	24.879	64.397	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111000110000111101000111100111011100 0 0
136	24.879	64.397	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111000110000111101000111100111011100 0 0
139	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 3
141	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
140	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
144	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
143	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
138	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
142	24.879	68.013	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000111101000011100111011101 0 0
145	24.879	69.190	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000110101000011100111011101 0 1
147	24.879	69.190	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000110101000011100111011101 0 0
148	24.879	69.190	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000110101000011100111011101 0 0
146	24.879	69.190	( 0 )	0011100101000110111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000111100101010110111100110000110101000011100111011101 0 0
151	26.055	70.366	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010110111100110000110101000011100111011101 1 1
150	26.055	70.366	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010110111100110000110101000011100111011101 0 0
149	26.055	70.366	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010110111100110000110101000011100111011101 0 0
152	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 1
158	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
159	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
157	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
153	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
154	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
155	26.055	71.543	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110000110101000011100111011101 0 0
156	26.055	72.719	( 0 )	0011100101000100111100001110010100011111100010000010100000111001110100111110110000001011110010111111100000111100100000000110100101010111111100110100110101000011100111011101 0 1
167	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 3 2
162	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
164	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
166	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
165	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
163	29.671	75.101	( 0 )	0011100101000100111100001110010100011111100010000010100100111001110000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
175	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 4 0
161	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
173	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
174	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
168	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
160	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
172	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
171	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
169	34.553	75.101	( 0 )	0011100101000100111100001110010100011011100010000010100000101001010000011110110000001011110010111111100000111100100000000111100101010111111100110100111101000011100111011101 0 0
