#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-4554584606460907717
#*** LG = 1 likelihood = -1740.7543
#marker_number	male_position	female_position	( 0.0 )[	phased data]
82	9.441	31.205	( 0 )	0001111011110011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 5
81	9.441	31.205	( 0 )	0001111011110011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 0
83	9.441	31.205	( 0 )	0001111011110011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 0
79	10.617	31.205	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 1 0
84	10.617	31.205	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 0
80	10.617	31.205	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 0
86	10.617	32.382	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001001011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 1
85	10.617	32.382	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001001011011011000000001110000111011001000001101111000011011111100000011111101111111101010 0 0
78	10.617	33.558	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001001011011011000000001110000111011001000001101111100011011111100000011111101111111101010 0 1
77	10.617	33.558	( 0 )	0001111011100011010100111011011001000101111001001110000110101110111011011101111010001001011011011000000001110000111011001000001101111100011011111100000011111101111111101010 0 0
76	11.794	34.735	( 0 )	0001111011100011010100111011001001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111100011011111100000011111101111111101010 1 1
75	11.794	35.911	( 0 )	0001111011100011010100111011001001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001101111100011011111100000011111111111111101010 0 1
74	11.794	39.527	( 0 )	0001111011100011010100111011001001000101111001001110000110101110111011011101111010001000011011011000000001110000111011001000001111011100011011111100000011111011111111101010 0 3
63	12.970	40.704	( 0 )	0001111011100011010100111011001001000101111001001110000110100110111011011101111010001000011011011000000001110000111011001000001111011100011011111100000011111011111011101010 1 1
67	12.970	40.704	( 0 )	0001111011100011010100111011001001000101111001001110000110100110111011011101111010001000011011011000000001110000111011001000001111011100011011111100000011111011111011101010 0 0
72	12.970	41.880	( 0 )	0001111011100011010100111011001001000101111001001110000110100110111011011101111010001000011010011000000001110000111011001000001111011100011011111100000011111011111011101010 0 1
69	14.147	41.880	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011100011011111100000011111011111011101010 1 0
70	14.147	41.880	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011100011011111100000011111011111011101010 0 0
73	14.147	43.057	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011110011011111100000011111011111011101010 0 1
65	14.147	43.057	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011110011011111100000011111011111011101010 0 0
68	14.147	43.057	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011110011011111100000011111011111011101010 0 0
66	14.147	43.057	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011110011011111100000011111011111011101010 0 0
71	14.147	43.057	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000001111011110011011111100000011111011111011101010 0 0
64	14.147	44.234	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000011111011110011011111100000011111011111011101010 0 1
62	14.147	45.410	( 0 )	0001111011100011010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000011111011110011011111100100011111011111011101010 0 1
61	15.323	45.410	( 0 )	0001111011100001010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111011001000011111011110011011111100100011111011111011101010 1 0
60	15.323	46.587	( 0 )	0001111011100001010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111001001000011111011110011011111100100011111011111011101010 0 1
59	15.323	46.587	( 0 )	0001111011100001010100111011001001000101111001000110000110100110111011011101111010001000011010011000000001110000111001001000011111011110011011111100100011111011111011101010 0 0
58	16.500	47.763	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011011101111010001000010010011000000001110000111001001000011111011110011011111100100011111011111011101010 1 1
57	16.500	47.763	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011011101111010001000010010011000000001110000111001001000011111011110011011111100100011111011111011101010 0 0
56	16.500	48.940	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011011101111010001000010010011000000001110000111001001000011111011110011011111101100011111011111011101010 0 1
55	16.500	48.940	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011011101111010001000010010011000000001110000111001001000011111011110011011111101100011111011111011101010 0 0
53	17.676	50.116	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011111011101010 1 1
52	17.676	50.116	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011111011101010 0 0
54	17.676	50.116	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011111011101010 0 0
49	17.676	51.293	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011101011101010 0 1
47	17.676	51.293	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011101011101010 0 0
48	17.676	51.293	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011101011101010 0 0
50	17.676	51.293	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011101011101010 0 0
51	17.676	51.293	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011111011110011011111101100011111011101011101010 0 0
46	17.676	53.674	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011011011110011001111101100011111011101011101010 0 2
43	17.676	53.674	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011011011110011001111101100011111011101011101010 0 0
45	17.676	53.674	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011011011110011001111101100011111011101011101010 0 0
44	17.676	53.674	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010011000000001110000111001001100011011011110011001111101100011111011101011101010 0 0
41	17.676	56.055	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000111001001100011011011110011001111101100001111011101011101010 0 2
37	17.676	57.232	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 1
36	17.676	57.232	( 0 )	0001111011100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 0
42	18.853	57.232	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 1 0
35	18.853	57.232	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 0
40	18.853	57.232	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 0
38	18.853	57.232	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 0
39	18.853	57.232	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001110000101001001100011011011110011001111101100001111011101011101010 0 0
34	18.853	58.409	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001100011011011110011001111101100001111011101011101010 0 1
28	18.853	60.790	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 2
27	18.853	60.790	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 0
33	18.853	60.790	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 0
32	18.853	60.790	( 0 )	0001111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 0
31	20.029	60.790	( 0 )	0101111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 1 0
29	20.029	60.790	( 0 )	0101111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 0
30	20.029	60.790	( 0 )	0101111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111000101001001101011011011110011001111101100001111011101011101000 0 0
26	20.029	63.171	( 0 )	0101111111100001010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010101011101000 0 2
22	22.411	63.171	( 0 )	0101011111100000010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010101011101000 2 0
23	22.411	63.171	( 0 )	0101011111100000010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010101011101000 0 0
24	23.587	63.171	( 0 )	0001011111100000010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010101011101000 1 0
25	24.764	63.171	( 0 )	0001001111100000010100111011001001000101111001000110000110100010111011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010101011101000 1 0
21	27.145	64.348	( 0 )	0001001111100000010100111011001001000101111001000110000110100010001011001101111010001000010010111000000001111010101001001101011011011110011001111101100001111010001011101000 2 1
20	27.145	65.524	( 0 )	0001001111100000010100111011001001000101111001000110000110100010001011001101111010001000010010101000000001111010101001001101011011011110011001111101100001111010001011101000 0 1
18	28.322	69.140	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011011110011001111101100001111010001011101001 1 3
16	28.322	69.140	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011011110011001111101100001111010001011101001 0 0
17	28.322	69.140	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011011110011001111101100001111010001011101001 0 0
15	28.322	69.140	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011011110011001111101100001111010001011101001 0 0
19	28.322	69.140	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011011110011001111101100001111010001011101001 0 0
13	28.322	70.317	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111010001000010010101001000001111010101101001101011011010110011001111101100001111010001011101001 0 1
12	29.498	70.317	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111000001000010010101001000001111010101101001101011011010110011001111101100001111010001011101001 1 0
10	29.498	70.317	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111000001000010010101001000001111010101101001101011011010110011001111101100001111010001011101001 0 0
11	29.498	71.493	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111000001000010110101001000001111010101101001101011011010110011001111101100001111010001011101001 0 1
14	29.498	71.493	( 0 )	0001001101100000010100111011001001000101111001000110000110100010001011001101111000001000010110101001000001111010101101001101011011010110011001111101100001111010001011101001 0 0
8	31.880	71.493	( 0 )	0001001100100000010100111011001000000101111001000110000110100010001011001101111000001000010110101001000001111010101101001101011011010110011001111101100001111010001011101001 2 0
9	31.880	71.493	( 0 )	0001001100100000010100111011001000000101111001000110000110100010001011001101111000001000010110101001000001111010101101001101011011010110011001111101100001111010001011101001 0 0
6	33.056	75.110	( 0 )	0001001100100000010100111011001000000101111001000110000110100010001011001101101000001000010110101001000001001010101101001101011011000110011001111101100001111010001011101001 1 3
5	33.056	76.286	( 0 )	0001001100100000010100111011001000000101111001000110000110100010001011001101101000001000010110101001000001001010101101011101011011000110011001111101100001111010001011101001 0 1
1	34.233	76.286	( 0 )	0001001100100000010100110011001000000101111001000110000110100010001011001101101000001000010110101001000001001010101101011101011011000110011001111101100001111010001011101001 1 0
7	34.233	76.286	( 0 )	0001001100100000010100110011001000000101111001000110000110100010001011001101101000001000010110101001000001001010101101011101011011000110011001111101100001111010001011101001 0 0
4	34.233	76.286	( 0 )	0001001100100000010100110011001000000101111001000110000110100010001011001101101000001000010110101001000001001010101101011101011011000110011001111101100001111010001011101001 0 0
2	36.614	77.463	( 0 )	0001001010100000010100110011001000000101111001000110000110100010001011001101101000001000010110101001000001001011101101011101011011000110011001111101100001111010001011101001 2 1
3	36.614	77.463	( 0 )	0001001010100000010100110011001000000101111001000110000110100010001011001101101000001000010110101001000001001011101101011101011011000110011001111101100001111010001011101001 0 0
