#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-5026580400367324948
#*** LG = 1 likelihood = -3496.6897
#marker_number	male_position	female_position	( 0.0 )[	phased data]
220	2.353	2.353	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010011001111110000110001110001110100000111101001110111000100001011100110110011100 0 1
221	2.353	2.353	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010011001111110000110001110001110100000111101001110111000100001011100110110011100 0 0
219	2.353	2.353	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010011001111110000110001110001110100000111101001110111000100001011100110110011100 0 0
218	2.353	4.734	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110000110001110001110100000111101001110111000110001011100110110011100 0 2
217	2.353	5.911	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110000110001110001110100000111101101110111000110001011100110110011100 0 1
216	2.353	5.911	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110000110001110001110100000111101101110111000110001011100110110011100 0 0
215	2.353	5.911	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110000110001110001110100000111101101110111000110001011100110110011100 0 0
213	2.353	8.292	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110110110001110001110100000111101101110111000110001011100110110011100 0 2
214	2.353	8.292	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001110000010111001111110110110001110001110100000111101101110111000110001011100110110011100 0 0
211	2.353	9.469	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110011100 0 1
210	2.353	9.469	( 0 )	0101000100110111101111011000001001011111100101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110011100 0 0
208	3.530	9.469	( 0 )	0101010100110111101111011000001001011111100101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110011100 1 0
209	3.530	9.469	( 0 )	0101010100110111101111011000001001011111100101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110011100 0 0
212	4.706	9.469	( 0 )	0001010100110111101111011000001001011111100101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110011100 1 0
200	7.088	10.645	( 0 )	0001010000110111101111011000001001011111000101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110111100 2 1
199	7.088	10.645	( 0 )	0001010000110111101111011000001001011111000101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
201	7.088	10.645	( 0 )	0001010000110111101111011000001001011111000101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
202	7.088	10.645	( 0 )	0001010000110111101111011000001001011111000101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
205	8.264	10.645	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000010111001111110110110001110001110100000111101101110111000110001011100110110111100 1 0
203	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 1
206	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
207	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
198	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
204	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
197	8.264	11.822	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100000011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
196	8.264	12.998	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 1
191	8.264	12.998	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
189	8.264	12.998	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
192	8.264	12.998	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
190	8.264	12.998	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001011111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
184	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 1
186	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
185	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
193	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
195	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
194	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
188	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
187	8.264	14.175	( 0 )	0001000000110111101111011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
182	9.441	14.175	( 0 )	0001000000110111101110011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 1 0
173	9.441	14.175	( 0 )	0001000000110111101110011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
183	9.441	14.175	( 0 )	0001000000110111101110011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
172	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 1 0
171	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
179	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
181	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
178	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
177	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
180	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
176	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
175	10.617	14.175	( 0 )	0001000000110111101100011000001001011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100000111101101110111000110001011100110110111100 0 0
174	12.998	15.352	( 0 )	0000000000110111101100011000001000011111000101011100100111011101000100110111110100001100001111111001111110110110001110001110100010111101101110111000110001011100110110111100 2 1
170	14.175	22.866	( 0 )	0000000000110111101100011000001000011110000101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101000110001011111110110111100 1 6
162	15.352	22.866	( 0 )	0000000000110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101000110001011111110110111100 1 0
163	15.352	22.866	( 0 )	0000000000110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101000110001011111110110111100 0 0
160	16.528	22.866	( 0 )	0100000000110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101000110001011111110110111100 1 0
166	17.705	24.042	( 0 )	0100000010110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101100110001011111110110111100 1 1
168	17.705	24.042	( 0 )	0100000010110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101100110001011111110110111100 0 0
165	17.705	24.042	( 0 )	0100000010110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101100110001011111110110111100 0 0
167	17.705	24.042	( 0 )	0100000010110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101100110001011111110110111100 0 0
164	17.705	24.042	( 0 )	0100000010110111101100011000001000011110001101011100100111011101000100110111110100001100001111110001111110110110001110001110100011111100101110101100110001011111110110111100 0 0
169	18.881	25.219	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001111110110110001110001110100011111100101110101100110001011111110110111100 1 1
159	18.881	25.219	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001111110110110001110001110100011111100101110101100110001011111110110111100 0 0
161	18.881	26.395	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001111110110110001110001110100011111100101110101100111001011111110110111100 0 1
158	18.881	27.572	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001111110110110001110001110100011111100101010101100111001011111110110111100 0 1
157	18.881	27.572	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001111110110110001110001110100011111100101010101100111001011111110110111100 0 0
156	18.881	31.188	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001011110110010001110001110100011111100101010101100111001011111110110111101 0 3
155	18.881	33.569	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010001011110110011001110001110100011111100101010101100111001010111110110111101 0 2
154	18.881	34.746	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110100011111100101010101100111001010111110110111101 0 1
152	18.881	35.922	( 0 )	0100000010110111101100011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110100011111100101010101100111001010111100110111101 0 1
146	20.058	38.304	( 0 )	0100000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 1 2
135	20.058	38.304	( 0 )	0100000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
149	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 1 0
142	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
151	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
147	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
148	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
150	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
143	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
144	21.234	38.304	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100110111101 0 0
145	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 1
136	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
140	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
141	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
137	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
139	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
138	21.234	39.480	( 0 )	0000000010110111101000011000001000011110001101011100100111001101000100110111110100001100001111010011011110110011001110001110110011111100101010101100111000010111100010111101 0 0
131	22.411	43.096	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100010111101 1 3
129	22.411	43.096	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100010111101 0 0
124	22.411	43.096	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100010111101 0 0
121	22.411	43.096	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100010111101 0 0
130	22.411	43.096	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100010111101 0 0
120	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 1
119	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
123	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
105	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
126	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
132	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
128	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
122	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
125	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
133	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
127	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
134	22.411	44.273	( 0 )	0000000010110111101000011000001000011110001101011000100111001101000100110111110100001100001111010011010100110011001110001110111011111100101010101100111000010111100110111101 0 0
114	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 1 1
112	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 0 0
118	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 0 0
117	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 0 0
113	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 0 0
111	23.587	45.449	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101100111000010111100110111101 0 0
108	23.587	46.626	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101110111000010111100110111101 0 1
106	23.587	46.626	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101110111000010111100110111101 0 0
107	23.587	46.626	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010011010100110011001110001110111011101100101010101110111000010111100110111101 0 0
109	23.587	47.802	( 0 )	0000000010110111101000011000001000011110001101011000100111000101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 0 1
115	24.764	47.802	( 0 )	0000000010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 1 0
110	24.764	47.802	( 0 )	0000000010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 0 0
116	24.764	47.802	( 0 )	0000000010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 0 0
103	25.940	47.802	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 1 0
104	25.940	47.802	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011001110001110111011101100101010101110111000010111100110111101 0 0
102	25.940	48.979	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 1
101	25.940	48.979	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
98	25.940	48.979	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
99	25.940	48.979	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
100	25.940	48.979	( 0 )	0000100010110111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
97	27.117	48.979	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 1 0
94	27.117	48.979	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
95	27.117	48.979	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
93	27.117	48.979	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
96	27.117	48.979	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010111010100110011101110001110111011101100101010101110111000010111100110111101 0 0
91	27.117	51.360	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010110010100110011101110001110111011101100101010101110111000010111100110111001 0 2
92	27.117	51.360	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010110010100110011101110001110111011101100101010101110111000010111100110111001 0 0
90	27.117	51.360	( 0 )	0000100010100111101000011000001000011110001101011000100111010101000100110111110100001100001111010110010100110011101110001110111011101100101010101110111000010111100110111001 0 0
88	30.733	52.537	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001110111011101100101010101110111000010111100111111001 3 1
84	30.733	52.537	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001110111011101100101010101110111000010111100111111001 0 0
89	30.733	53.713	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001111111011101100101010101110111000010111100111111001 0 1
87	30.733	53.713	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001111111011101100101010101110111000010111100111111001 0 0
83	30.733	54.890	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 1
82	30.733	54.890	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
81	30.733	54.890	( 0 )	0000100010100011101000011000001000011110001001011000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
78	31.909	54.890	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 1 0
79	31.909	54.890	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
80	31.909	54.890	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
86	31.909	54.890	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
85	31.909	54.890	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010111100111111001 0 0
75	31.909	56.066	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 1
76	31.909	56.066	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
73	31.909	56.066	( 0 )	0000100010100011101000011000001000011110001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
71	33.086	56.066	( 0 )	0000100010100011101000011000001000011010001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 1 0
70	33.086	56.066	( 0 )	0000100010100011101000011000001000011010001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
72	33.086	56.066	( 0 )	0000100010100011101000011000001000011010001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
74	34.262	56.066	( 0 )	0100100010100011101000011000001000011010001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 1 0
77	34.262	56.066	( 0 )	0100100010100011101000011000001000011010001001010000100111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
69	35.439	56.066	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 1 0
67	35.439	56.066	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
68	35.439	56.066	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101110101010101110111000010011100111111001 0 0
65	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 1
64	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 0
63	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 0
66	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 0
61	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 0
62	35.439	57.243	( 0 )	0100100010100011101000011000001000011010001001010000000111010101000100110111110100001000001111010110010100110011101110001111111011101111101010101110111000010011100111111001 0 0
