#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=7738145075853236078
#*** LG = 1 likelihood = -3484.079
#marker_number	male_position	female_position	( 0.0 )[	phased data]
186	12.998	19.084	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111110010111110010010111111110011101000110100000101110011101000010011000000000101011110000011 2 3
184	12.998	20.260	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111110010111110010010111111110011101000110100000101110011101000110011000000000101011110000011 0 1
182	12.998	20.260	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111110010111110010010111111110011101000110100000101110011101000110011000000000101011110000011 0 0
181	12.998	20.260	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111110010111110010010111111110011101000110100000101110011101000110011000000000101011110000011 0 0
183	12.998	20.260	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111110010111110010010111111110011101000110100000101110011101000110011000000000101011110000011 0 0
185	14.175	20.260	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110011101000110100000101110011101000110011000000000101011110000011 1 0
180	14.175	23.876	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110011101000110100000101110011101000110011000000001101010110000001 0 3
179	14.175	23.876	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110011101000110100000101110011101000110011000000001101010110000001 0 0
178	14.175	26.258	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101000110011000000001101010110100001 0 2
175	14.175	26.258	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101000110011000000001101010110100001 0 0
176	14.175	26.258	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101000110011000000001101010110100001 0 0
177	14.175	26.258	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101000110011000000001101010110100001 0 0
174	14.175	26.258	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101000110011000000001101010110100001 0 0
172	14.175	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 1
173	14.175	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
171	14.175	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100010010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
155	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 1 0
167	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
156	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
164	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
160	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
162	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
166	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
169	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
159	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
168	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
170	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
158	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
161	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
157	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
165	15.352	27.434	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110010010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
148	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 1
154	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
149	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
147	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
150	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
153	15.352	28.611	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010111110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
151	15.352	29.787	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010011110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 1
152	15.352	29.787	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010011110000010111111110111101000110100000101110011101010110011000000001101010110100001 0 0
163	15.352	30.964	( 0 )	0101111101011100101000100110010010111110101000110000010000100000010001100010111111100010011110000010111111110110101000110100000101110011101010110011000000001101010110100001 0 1
145	17.733	32.140	( 0 )	0101111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000010111111110110101000110100000111110011101010110011000000001101010110100001 2 1
144	17.733	32.140	( 0 )	0101111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000010111111110110101000110100000111110011101010110011000000001101010110100001 0 0
143	17.733	32.140	( 0 )	0101111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000010111111110110101000110100000111110011101010110011000000001101010110100001 0 0
146	18.909	33.317	( 0 )	0111111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000010111111110110101000110100000111110011101010110011000000001101010111100001 1 1
142	18.909	33.317	( 0 )	0111111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000010111111110110101000110100000111110011101010110011000000001101010111100001 0 0
141	18.909	34.493	( 0 )	0111111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 1
140	18.909	34.493	( 0 )	0111111101011100101000100110010010111110101000110000000000100000010001100010111011100010011110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 0
139	20.086	34.493	( 0 )	0111111101011000101000100110010010111110101000110000000000100000010001100010111011100010011110000000111111110110101000110100000111110011101010110011000000001101010111100001 1 0
138	20.086	34.493	( 0 )	0111111101011000101000100110010010111110101000110000000000100000010001100010111011100010011110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 0
137	23.702	34.493	( 0 )	0111111101011000101000100110010010110100101000110000000000100000010001100010111010100010011110000000111111110110101000110100000111110011101010110011000000001101010111100001 3 0
136	23.702	35.670	( 0 )	0111111101011000101000100110010010110100101000110000000000100000010001100010111010100010010110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 1
135	23.702	35.670	( 0 )	0111111101011000101000100110010010110100101000110000000000100000010001100010111010100010010110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 0
133	24.879	35.670	( 0 )	0111011101011000101000100110010010110100101000110000000000100000010001100010111010100010010110000000111111110110101000110100000111110011101010110011000000001101010111100001 1 0
132	24.879	35.670	( 0 )	0111011101011000101000100110010010110100101000110000000000100000010001100010111010100010010110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 0
134	24.879	35.670	( 0 )	0111011101011000101000100110010010110100101000110000000000100000010001100010111010100010010110000000111111110110101000110100000111110011101010110011000000001101010111100001 0 0
130	26.055	36.846	( 0 )	0111011101011000101100100110010010110100101000110000000000100000010001100010111010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 1 1
131	26.055	36.846	( 0 )	0111011101011000101100100110010010110100101000110000000000100000010001100010111010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 0 0
129	26.055	36.846	( 0 )	0111011101011000101100100110010010110100101000110000000000100000010001100010111010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 0 0
128	28.436	36.846	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010001100010101010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 2 0
127	28.436	36.846	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010001100010101010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 0 0
125	28.436	36.846	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010001100010101010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 0 0
126	28.436	36.846	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010001100010101010100010010110000001111111110110101000110100000111110011101010110011000000001101010111100001 0 0
124	29.613	38.023	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010001100010111010100010010110000001111111110110101000110100000111110111101010110011000000001101010111100001 1 1
123	30.790	39.200	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011000000001101010111101001 1 1
121	30.790	39.200	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011000000001101010111101001 0 0
122	30.790	39.200	( 0 )	0111011101011000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011000000001101010111101001 0 0
120	31.966	41.581	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011010100001101010111101001 1 2
118	31.966	41.581	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011010100001101010111101001 0 0
119	31.966	41.581	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111101010110011010100001101010111101001 0 0
115	31.966	42.757	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111100010110011010100001101010111101001 0 1
113	31.966	42.757	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111100010110011010100001101010111101001 0 0
114	31.966	42.757	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111100010110011010100001101010111101001 0 0
116	31.966	42.757	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111100010110011010100001101010111101001 0 0
117	31.966	42.757	( 0 )	0111011101001000101100100110010010110100101000100000000000100000010000100010111010100010010110000001111111110110101000110100000111110111100010110011010100001101010111101001 0 0
112	35.582	46.373	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101010110100000111110111100010110011010100001101010111101001 3 3
109	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 1
110	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
107	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
111	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
106	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
108	35.582	47.550	( 0 )	0111011101000000101100100110010010110100101000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
103	36.759	47.550	( 0 )	0111011101000000101100100110010010110100001000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 1 0
97	36.759	47.550	( 0 )	0111011101000000101100100110010010110100001000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
104	37.935	47.550	( 0 )	0111011101000000101100100110010010110100000000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 1 0
101	37.935	47.550	( 0 )	0111011101000000101100100110010010110100000000100000000000000001010000100010111010100010011110000001011111110110101110110100000111110111100010110011010100001101010111101001 0 0
102	37.935	48.727	( 0 )	0111011101000000101100100110010010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 1
95	39.112	48.727	( 0 )	0111011101000000101100100110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 1 0
94	39.112	48.727	( 0 )	0111011101000000101100100110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 0
96	39.112	48.727	( 0 )	0111011101000000101100100110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 0
98	40.288	48.727	( 0 )	0111011101000000101100000110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 1 0
99	40.288	48.727	( 0 )	0111011101000000101100000110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 0
105	40.288	48.727	( 0 )	0111011101000000101100000110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 0
100	40.288	48.727	( 0 )	0111011101000000101100000110011010110100000000100000000000000001010000100010111010100010011110000001011111111110101110110100000111110111100010110011010100001101010111101001 0 0
93	41.465	51.108	( 0 )	0101011101000000101100000110011010110100000000100000000000000001010000100010111010100010001110000001011111111110101110110100000111110111100010110011010100001101010101101001 1 2
92	41.465	51.108	( 0 )	0101011101000000101100000110011010110100000000100000000000000001010000100010111010100010001110000001011111111110101110110100000111110111100010110011010100001101010101101001 0 0
91	42.641	51.108	( 0 )	0101011101000000101100000110011010110100000000100000000000000001000000100010111010100010001110000001011111111110101110110100000111110111100010110011010100001101010101101001 1 0
90	42.641	51.108	( 0 )	0101011101000000101100000110011010110100000000100000000000000001000000100010111010100010001110000001011111111110101110110100000111110111100010110011010100001101010101101001 0 0
89	42.641	51.108	( 0 )	0101011101000000101100000110011010110100000000100000000000000001000000100010111010100010001110000001011111111110101110110100000111110111100010110011010100001101010101101001 0 0
87	42.641	52.284	( 0 )	0101011101000000101100000110011010110100000000100000000000000001000000100010111010100010001110000001011111111110101110110100000111111111100010110011010100001101010101101001 0 1
88	42.641	52.284	( 0 )	0101011101000000101100000110011010110100000000100000000000000001000000100010111010100010001110000001011111111110101110110100000111111111100010110011010100001101010101101001 0 0
81	43.818	54.666	( 0 )	0101011101000000101110000110011010110100000000100000000000000001000000100010111010100010001110000101011111111110101110110100000111111111100010110011010100001101010101111001 1 2
84	43.818	54.666	( 0 )	0101011101000000101110000110011010110100000000100000000000000001000000100010111010100010001110000101011111111110101110110100000111111111100010110011010100001101010101111001 0 0
85	43.818	54.666	( 0 )	0101011101000000101110000110011010110100000000100000000000000001000000100010111010100010001110000101011111111110101110110100000111111111100010110011010100001101010101111001 0 0
82	43.818	54.666	( 0 )	0101011101000000101110000110011010110100000000100000000000000001000000100010111010100010001110000101011111111110101110110100000111111111100010110011010100001101010101111001 0 0
83	43.818	54.666	( 0 )	0101011101000000101110000110011010110100000000100000000000000001000000100010111010100010001110000101011111111110101110110100000111111111100010110011010100001101010101111001 0 0
75	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 1 1
80	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
77	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
76	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
74	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
79	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
78	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
86	44.994	55.842	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110011010100001101010101111001 0 0
73	44.994	57.019	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101010101111001 0 1
71	44.994	57.019	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101010101111001 0 0
70	44.994	57.019	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101010101111001 0 0
72	44.994	57.019	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101010101111001 0 0
69	44.994	58.195	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101110101111001 0 1
67	44.994	58.195	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101110101111001 0 0
68	44.994	58.195	( 0 )	0101011101000000101110000110011010110100000000000000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100010110111010100001101110101111001 0 0
66	46.171	59.372	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010100001101110101111001 1 1
60	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 1
62	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
63	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
61	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
56	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
57	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
58	46.171	60.548	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001110000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
59	46.171	61.725	( 0 )	0101011101000000101110000110011010110100000000010000000000000001000000100010111010100010001111000101011111011110101110110100000111111111100110110111010110001101110101111001 0 1
65	47.347	61.725	( 0 )	0101011101000000101110100110011010110100000000010000000000000001000000100010111010100010001111000101011111011110101110110100000111111111100110110111010110001101110101111001 1 0
64	47.347	61.725	( 0 )	0101011101000000101110100110011010110100000000010000000000000001000000100010111010100010001111000101011111011110101110110100000111111111100110110111010110001101110101111001 0 0
54	49.729	64.106	( 0 )	0101011001000000101110100110011010110100000000010000000000010001000000100010111010100010001111000101011111011110001110110100000111111111100110110110010110001101110101111001 2 2
55	49.729	64.106	( 0 )	0101011001000000101110100110011010110100000000010000000000010001000000100010111010100010001111000101011111011110001110110100000111111111100110110110010110001101110101111001 0 0
53	49.729	64.106	( 0 )	0101011001000000101110100110011010110100000000010000000000010001000000100010111010100010001111000101011111011110001110110100000111111111100110110110010110001101110101111001 0 0
52	50.905	64.106	( 0 )	0101011001000000101110100110011010110100000000010000000010010001000000100010111010100010001111000101011111011110001110110100000111111111100110110110010110001101110101111001 1 0
51	50.905	64.106	( 0 )	0101011001000000101110100110011010110100000000010000000010010001000000100010111010100010001111000101011111011110001110110100000111111111100110110110010110001101110101111001 0 0
45	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 1 1
48	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
36	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
39	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
47	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
49	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
42	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
50	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
43	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
37	52.082	65.283	( 0 )	0101011001000000101100100110011010110100000000010000000010010001000000100010111010100010001111000101011111001110001110110100000111111111100110110110010110001101110101111001 0 0
