#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-4504733119327189063
#*** LG = 1 likelihood = -2226.4659
#marker_number	male_position	female_position	( 0.0 )[	phased data]
114	20.086	26.173	( 0 )	1101010111000111010011000100000001000100010010100110111011001111010000001111100001000111010110101100110001111001101101100000000000100010011111100010111101100011111000111110 0 0
112	20.086	26.173	( 0 )	1101010111000111010011000100000001000100010010100110111011001111010000001111100001000111010110101100110001111001101101100000000000100010011111100010111101100011111000111110 0 0
109	21.263	26.173	( 0 )	1101000111000111010011000100000001000100010010100110111011001111010000001111100001000111010110101100110001111001101101100000000000100010011111100010111101100011111000111110 1 0
107	21.263	27.349	( 0 )	1101000111000111010011000100000001000100010010100110111011001111010000001111100001000111010110101100110001111001101101100000000000100010011110100010111101100011111000111110 0 1
105	22.439	30.965	( 0 )	1101000111000111010011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110100010111001100011111000111110 1 3
104	22.439	30.965	( 0 )	1101000111000111010011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110100010111001100011111000111110 0 0
106	22.439	30.965	( 0 )	1101000111000111010011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110100010111001100011111000111110 0 0
103	22.439	32.142	( 0 )	1101000111000111010011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 0 1
99	23.616	32.142	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 1 0
100	23.616	32.142	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 0 0
98	23.616	32.142	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 0 0
101	23.616	32.142	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 0 0
102	23.616	32.142	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011111000111110 0 0
95	23.616	33.318	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011110000111110 0 1
96	23.616	33.318	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011110000111110 0 0
97	23.616	33.318	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110000010111001100011110000111110 0 0
94	23.616	34.495	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010011110001010111001100011110000111110 0 1
92	23.616	35.671	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001010111001100011110000111110 0 1
93	23.616	35.671	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001010111001100011110000111110 0 0
91	23.616	36.848	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100011110000111110 0 1
87	23.616	38.024	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 1
85	23.616	38.024	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 0
88	23.616	38.024	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 0
84	23.616	38.024	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 0
83	23.616	38.024	( 0 )	1101000111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 0
86	24.792	38.024	( 0 )	1101010111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 1 0
82	24.792	38.024	( 0 )	1101010111000111000011000000000001000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110000111110 0 0
89	25.969	39.201	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110100111110 1 1
90	25.969	39.201	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110001110111001100001110100111110 0 0
81	25.969	41.582	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000111010110101100111011111001101101100000000000100010001110011110111001100101110100111110 0 2
79	27.145	41.582	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010110101100111011111001101101100000000000100010001110011110111001100101110100111110 1 0
80	27.145	42.759	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010110101100111011111001101101100001000000100010001110011110111001100101110100111110 0 1
76	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 2
74	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
73	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
78	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
75	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
77	27.145	45.140	( 0 )	1101010111000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
71	28.322	45.140	( 0 )	1101010011000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 1 0
72	28.322	45.140	( 0 )	1101010011000111000011000000000000000100010010100110111011001111010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 0 0
70	29.498	45.140	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010001110011110111001100101110100101110 1 0
68	29.498	46.317	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011110111001100101110100101110 0 1
67	29.498	46.317	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011110111001100101110100101110 0 0
64	29.498	47.493	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011111111001100101110100101110 0 1
65	29.498	47.493	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011111111001100101110100101110 0 0
66	29.498	47.493	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011111111001100101110100101110 0 0
69	29.498	47.493	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011010111101100111011111001101101100001000000100010000110011111111001100101110100101110 0 0
63	29.498	49.875	( 0 )	1101010011000111000011000000000000000100010010100110111011001011010000001111100001000011011111101101111011111001101101100001000000100010000110011111111001100101110100101110 0 2
62	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 1 3
55	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
57	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
59	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
56	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
58	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
54	30.675	53.491	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011011101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
52	30.675	54.667	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111101101111011111001101101100001000000100010000110011111111001100100100100101110 0 1
53	30.675	54.667	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
50	30.675	54.667	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
51	30.675	54.667	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111101101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
61	30.675	55.844	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 1
60	30.675	55.844	( 0 )	1101010011000111000011000000000100000100010010100110111011001011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
47	31.851	55.844	( 0 )	1101010011000111000011000000000100000100010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 1 0
48	31.851	55.844	( 0 )	1101010011000111000011000000000100000100010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
46	31.851	55.844	( 0 )	1101010011000111000011000000000100000100010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
39	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 2 0
35	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
37	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
36	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
40	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
38	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
41	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
33	34.233	55.844	( 0 )	1101010010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
45	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 1 0
43	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
49	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
42	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
34	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
44	35.409	55.844	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000100010000110011111111001100100100100101110 0 0
31	35.409	57.020	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101110 0 1
32	35.409	57.020	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101110 0 0
30	35.409	57.020	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101110 0 0
29	35.409	57.020	( 0 )	1101000010000111000011000000000100000000010010100110111011101011010000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101110 0 0
28	37.791	57.020	( 0 )	1101010010000111000011000000000100000000010010100110111011101011000000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101110 2 0
25	38.967	58.197	( 0 )	1101010010000011000011000000000100000000010010100110111011101011000000001111100001000011011111111101111011111001101101100001000000101010000110011111111001100100100100101111 1 1
26	38.967	59.373	( 0 )	1101010010000011000011000000000100000000010010100110111011101011000000001111100001000011011111111101101011111001101101100001000000101010000110011111111001100100100100101111 0 1
27	38.967	59.373	( 0 )	1101010010000011000011000000000100000000010010100110111011101011000000001111100001000011011111111101101011111001101101100001000000101010000110011111111001100100100100101111 0 0
18	38.967	62.989	( 0 )	1101010010000011000011000000000100000000010010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 3
20	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 1 0
24	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 0
19	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 0
22	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 0
23	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 0
21	40.144	62.989	( 0 )	1101010010000011000011000000000100000000000010100110111011101011000000001111100001000000011111111101101111111001101101100001000000101010000110011111111001100100100100101111 0 0
