#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=8817667292266511266
#*** LG = 1 likelihood = -1592.2376
#marker_number	male_position	female_position	( 0.0 )[	phased data]
19	4.706	18.298	( 0 )	0000100100000000000110001010000101101111010000010110101000001100001011110001111010110100001110011001011010010010111111000100001000000001000001100010100011110111011001111100 0 0
15	4.706	18.298	( 0 )	0000100100000000000110001010000101101111010000010110101000001100001011110001111010110100001110011001011010010010111111000100001000000001000001100010100011110111011001111100 0 0
16	4.706	18.298	( 0 )	0000100100000000000110001010000101101111010000010110101000001100001011110001111010110100001110011001011010010010111111000100001000000001000001100010100011110111011001111100 0 0
17	4.706	18.298	( 0 )	0000100100000000000110001010000101101111010000010110101000001100001011110001111010110100001110011001011010010010111111000100001000000001000001100010100011110111011001111100 0 0
22	8.322	20.679	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001010010010111111000100001000000001000001100010100011110011011001111100 3 2
21	8.322	20.679	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001010010010111111000100001000000001000001100010100011110011011001111100 0 0
20	8.322	20.679	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001010010010111111000100001000000001000001100010100011110011011001111100 0 0
23	8.322	23.060	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001110010010111111000100001000000001000001100010100001110011011001111100 0 2
27	8.322	24.237	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001110010010111111000100001000000001000001100011100001110011011001111100 0 1
24	8.322	25.413	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001110010010111111000100101000000001000001100011100001110011011001111100 0 1
25	8.322	25.413	( 0 )	0000100100000000000110001010000101101111010000010110101000001100011011110000111011110100001110011001001110010010111111000100101000000001000001100011100001110011011001111100 0 0
26	9.499	25.413	( 0 )	0000100100000000000110001010000101101101010000010110101000001100011011110000111011110100001110011001001110010010111111000100101000000001000001100011100001110011011001111100 1 0
28	9.499	26.590	( 0 )	0000100100000000000110001010000101101101010000010110101000001100011011110000111011110100001110011001001110010010111111000100101000000001000001100011100001100011011001111100 0 1
32	11.880	27.766	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100011011101111100 2 1
31	11.880	27.766	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100011011101111100 0 0
33	11.880	27.766	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100011011101111100 0 0
30	11.880	28.943	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100010011101111100 0 1
29	11.880	28.943	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100010011101111100 0 0
34	11.880	28.943	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100010011101111100 0 0
35	11.880	28.943	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000001100011100001100010011101111100 0 0
38	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 1
43	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
39	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
37	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
36	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
40	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
44	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
41	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
45	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
42	11.880	30.120	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011100001100010011101111100 0 0
47	11.880	32.501	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011001001100010011101111100 0 2
48	11.880	32.501	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011001001100010011101111100 0 0
49	11.880	32.501	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011001001100010011101111100 0 0
46	11.880	32.501	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011001001100010011101111100 0 0
50	11.880	32.501	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000100101000000001000101100011001001100010011101111100 0 0
52	11.880	33.677	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000001000101100011001001100010011101111100 0 1
51	11.880	33.677	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000001000101100011001001100010011101111100 0 0
53	11.880	33.677	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000001000101100011001001100010011101111100 0 0
56	11.880	33.677	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000001000101100011001001100010011101111100 0 0
55	11.880	33.677	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000001000101100011001001100010011101111100 0 0
57	11.880	34.854	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110100001110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 1
54	11.880	36.031	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110101001110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 1
58	11.880	36.031	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110101001110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
65	11.880	38.412	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 2
66	11.880	38.412	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
64	11.880	38.412	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
59	11.880	38.412	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
60	11.880	38.412	( 0 )	0000100100000000000110001010001101101101010000010110101000001100011011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
63	14.261	38.412	( 0 )	0000110100000000000110001010001101101101010000010110101000001100001011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 2 0
62	14.261	38.412	( 0 )	0000110100000000000110001010001101101101010000010110101000001100001011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
61	14.261	38.412	( 0 )	0000110100000000000110001010001101101101010000010110101000001100001011110100111011110111000110011001001110010010111111000000101000000000000101100011001001100010011101111100 0 0
69	15.438	42.028	( 0 )	0000110100000000000110001010001101101101011000010110101000001100001011110100111011110111000110011001001110010010111111000000101010000000000101100011001101100010011101111110 1 3
68	15.438	43.204	( 0 )	0000110100000000000110001010001101101101011000010110101000001100001011110100111011110111000110011001101110010010111111000000101010000000000101100011001101100010011101111110 0 1
67	15.438	43.204	( 0 )	0000110100000000000110001010001101101101011000010110101000001100001011110100111011110111000110011001101110010010111111000000101010000000000101100011001101100010011101111110 0 0
72	20.320	54.946	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000110011111101110010110111101000000101110001010001101100011001101100010011101111111 4 9
70	20.320	56.123	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110010110111101000000101110001010001101100011001101100010011101111111 0 1
71	20.320	56.123	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110010110111101000000101110001010001101100011001101100010011101111111 0 0
74	20.320	57.300	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 0 1
77	20.320	57.300	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 0 0
75	20.320	57.300	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 0 0
76	20.320	57.300	( 0 )	0000110100000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 0 0
80	21.496	57.300	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 1 0
79	21.496	57.300	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011101111111 0 0
73	21.496	58.476	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000000101110001010001101100011001101100010011111111111 0 1
86	21.496	62.092	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 0 3
87	21.496	62.092	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 0 0
85	21.496	62.092	( 0 )	0000110000000000000110001010001100101101011000010110101000001100101011110000011011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 0 0
92	23.878	62.092	( 0 )	0000110000000000000110001010001100101101011000010100101000001100101011110000010011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 2 0
91	25.054	62.092	( 0 )	0000110100000000000110001010001100101101011000010100101000001100101011110000010011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 1 0
89	25.054	62.092	( 0 )	0000110100000000000110001010001100101101011000010100101000001100101011110000010011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 0 0
90	25.054	62.092	( 0 )	0000110100000000000110001010001100101101011000010100101000001100101011110000010011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 0 0
88	26.231	62.092	( 0 )	0000110100000000000110001010001100101001011000010100101000001100101011110000010011110111000111011111101110011110111101000001101110101010101101100011001101100010011111111111 1 0
83	26.231	64.473	( 0 )	0000110100000000000110001010001100101001011000010100101000001100101011110000010011110111000011011111101110011110111101000001101110101110101101100011001101100010011111111111 0 2
84	26.231	64.473	( 0 )	0000110100000000000110001010001100101001011000010100101000001100101011110000010011110111000011011111101110011110111101000001101110101110101101100011001101100010011111111111 0 0
81	28.612	64.473	( 0 )	0000110100000000000110001010001100000001011000010100101000001100101011110000010011110111000011011111101110011110111101000001101110101110101101100011001101100010011111111111 2 0
82	28.612	64.473	( 0 )	0000110100000000000110001010001100000001011000010100101000001100101011110000010011110111000011011111101110011110111101000001101110101110101101100011001101100010011111111111 0 0
78	29.789	66.855	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011110111000011011111101110011110111101001011101110101110101101100011001101100010011111111111 1 2
93	29.789	68.031	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011110111000011011111101110011110111101001011101110101110101101100011001101100010011111110111 0 1
95	30.965	69.208	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000001011111101110011110111101001011101110101110101101100011001101100010011111110111 1 1
96	30.965	69.208	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000001011111101110011110111101001011101110101110101101100011001101100010011111110111 0 0
103	30.965	69.208	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000001011111101110011110111101001011101110101110101101100011001101100010011111110111 0 0
102	30.965	69.208	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000001011111101110011110111101001011101110101110101101100011001101100010011111110111 0 0
104	30.965	70.384	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010011111110111 0 1
101	30.965	70.384	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010011111110111 0 0
100	30.965	70.384	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010011111110111 0 0
97	30.965	71.561	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 1
98	30.965	71.561	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
109	30.965	71.561	( 0 )	0000110100000000000110001010001100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
105	32.142	71.561	( 0 )	0000110100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 1 0
108	32.142	71.561	( 0 )	0000110100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
99	32.142	71.561	( 0 )	0000110100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
107	32.142	71.561	( 0 )	0000110100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
106	32.142	71.561	( 0 )	0000110100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111101001011101110101110101101100011001101100010111111110111 0 0
111	33.318	72.738	( 0 )	0000100100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111111001011101110101110101101100011001101100010111111110111 1 1
110	33.318	72.738	( 0 )	0000100100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111111001011101110101110101101100011001101100010111111110111 0 0
112	33.318	75.119	( 0 )	0000100100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111111001011101110101110101100100011011101100010111111110111 0 2
113	33.318	76.295	( 0 )	0000100100000000000110001010000100000001011000000100101000001100101011110000010011111111000101011111101110011110111111001011101110111110101100100011011101100010111111110111 0 1
116	34.495	76.295	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111101110011110111111001011101110111110101100100011011101100010111111110111 1 0
117	34.495	76.295	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111101110011110111111001011101110111110101100100011011101100010111111110111 0 0
115	34.495	76.295	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111101110011110111111001011101110111110101100100011011101100010111111110111 0 0
114	34.495	76.295	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111101110011110111111001011101110111110101100100011011101100010111111110111 0 0
119	34.495	79.911	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111100100011110111111001011111110111110101100100011011101100010111111110111 0 3
118	34.495	79.911	( 0 )	0000100100000000000110001010000100000001011000000100101010001100101011110000010011111111000101011111100100011110111111001011111110111110101100100011011101100010111111110111 0 0
120	35.671	82.293	( 0 )	0000100100000000000110001010000100000001011000001100101010001100101011110000010011111111000101011111100101011110111111001011111110111110101100100111011101100010111111110111 1 2
