#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-4984531970293556296
#*** LG = 1 likelihood = -3028.9704
#marker_number	male_position	female_position	( 0.0 )[	phased data]
167	9.412	17.852	( 0 )	0110010101001001010010101010001101111111000010000110111100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 0 0
178	9.412	17.852	( 0 )	0110010101001001010010101010001101111111000010000110111100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 0 0
177	9.412	17.852	( 0 )	0110010101001001010010101010001101111111000010000110111100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 0 0
153	11.794	17.852	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 2 0
152	11.794	17.852	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 0 0
151	11.794	17.852	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010011000011001010011000000100001001011000000111001101111100111 0 0
162	11.794	19.029	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011000000111001101111100111 0 1
161	11.794	20.205	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 1
156	11.794	20.205	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 0
160	11.794	20.205	( 0 )	0110010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 0
150	12.970	20.205	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 1 0
155	12.970	20.205	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 0
159	12.970	20.205	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 0
154	12.970	20.205	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111100111 0 0
157	12.970	21.382	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111110111 0 1
158	12.970	21.382	( 0 )	0010010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000001011001011010010111000011001010011000000100001001011100000111001101111110111 0 0
147	14.147	24.998	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010010111001011001010011000000100001001011100010111001101111110111 1 3
146	14.147	24.998	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010010111001011001010011000000100001001011100010111001101111110111 0 0
148	14.147	24.998	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010010111001011001010011000000100001001011100010111001101111110111 0 0
149	14.147	27.379	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011000100100001001011100010111001101111110111 0 2
145	14.147	28.556	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011000100100001001111100010111001101111110111 0 1
140	14.147	30.937	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100001001111100010111001111111110111 0 2
144	14.147	30.937	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100001001111100010111001111111110111 0 0
139	14.147	30.937	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100001001111100010111001111111110111 0 0
141	14.147	30.937	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100001001111100010111001111111110111 0 0
143	14.147	32.114	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000001111100010111001111111110111 0 1
142	14.147	32.114	( 0 )	0011010101001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000001111100010111001111111110111 0 0
138	15.323	32.114	( 0 )	0011010100001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000001111100010111001111111110111 1 0
137	15.323	33.290	( 0 )	0011010100001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000011111100010111001111111110111 0 1
136	15.323	33.290	( 0 )	0011010100001001010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000011111100010111001111111110111 0 0
135	16.500	33.290	( 0 )	0011010100001011010010101000001101111111000010000110110100001100000100001111001101000100110000101011001011010000111001011001010011100100100000011111100010111001111111110111 1 0
134	17.676	38.172	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100001111001101000100110000101011011011010000111001011001010011100110100000011111100110111001110111110111 1 4
131	18.853	39.348	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010011100110100000011111100110111001110111110111 1 1
133	18.853	39.348	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010011100110100000011111100110111001110111110111 0 0
130	18.853	39.348	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010011100110100000011111100110111001110111110111 0 0
132	18.853	39.348	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010011100110100000011111100110111001110111110111 0 0
126	18.853	40.525	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 1
129	18.853	40.525	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
127	18.853	40.525	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
128	18.853	40.525	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100110000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
123	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 1
117	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
121	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
122	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
124	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
118	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
125	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
120	18.853	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100001100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
116	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 1 0
112	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
110	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
115	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
113	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
109	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
114	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
111	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
119	20.029	41.702	( 0 )	0011010100001011010010101000000101111111000010000110110100011100000100000111001101000100111000111011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
108	21.206	42.878	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001010111100110100000011111100110111001110111110111 1 1
107	21.206	42.878	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001010111100110100000011111100110111001110111110111 0 0
105	21.206	44.055	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001010111100110100100011111100110111001110111110111 0 1
106	21.206	44.055	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001010111100110100100011111100110111001110111110111 0 0
104	21.206	45.231	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001011111100110100100011111100110111001110111110111 0 1
102	21.206	45.231	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001011111100110100100011111100110111001110111110111 0 0
103	21.206	45.231	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011011010000111001011001011111100110100100011111100110111001110111110111 0 0
101	21.206	46.408	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111001110111110111 0 1
100	21.206	46.408	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111001110111110111 0 0
99	21.206	46.408	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111001110111110111 0 0
98	21.206	46.408	( 0 )	0011010100001011010010101000000101111111000010000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111001110111110111 0 0
94	22.382	47.584	( 0 )	0011010100001011010010101000000101111111000110000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000110111110111 1 1
97	22.382	47.584	( 0 )	0011010100001011010010101000000101111111000110000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000110111110111 0 0
96	22.382	47.584	( 0 )	0011010100001011010010101000000101111111000110000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000110111110111 0 0
95	22.382	47.584	( 0 )	0011010100001011010010101000000101111111000110000110110000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000110111110111 0 0
92	24.764	48.761	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000010111110111 2 1
93	24.764	48.761	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100111000110011011111010000111001011001011111100110100100011111100110111000010111110111 0 0
86	24.764	51.142	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100111000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 2
91	24.764	51.142	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100111000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 0
90	24.764	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 1
89	24.764	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 0
88	24.764	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 0
87	24.764	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001101000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 0
85	25.940	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 1 0
84	25.940	52.319	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100101000110011011111010000111001011011111111100110100100011111100110111000010111110111 0 0
83	25.940	53.495	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100101000110011011111010000111011011011111111100110100100011111100110111000010111110111 0 1
77	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 2
82	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
79	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
78	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
76	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
81	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
80	25.940	55.877	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100011111100110111000010111110111 0 0
75	25.940	57.053	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010111110111 0 1
74	25.940	57.053	( 0 )	0011010100001011010010101000000101111111000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010111110111 0 0
73	28.322	57.053	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010111110111 2 0
72	28.322	57.053	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010111110111 0 0
63	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 1
59	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
69	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
70	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
68	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
67	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
64	28.322	58.230	( 0 )	0011010100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
66	29.498	58.230	( 0 )	0011000100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 1 0
71	29.498	58.230	( 0 )	0011000100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
60	29.498	58.230	( 0 )	0011000100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
61	30.675	58.230	( 0 )	0001000100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 1 0
62	30.675	58.230	( 0 )	0001000100001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 0 0
65	31.851	58.230	( 0 )	0001000000001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110100110100100111111100110111000010101110111 1 0
57	33.028	60.611	( 0 )	0001010000001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110110110100100111111100111111000010101110111 1 2
58	33.028	60.611	( 0 )	0001010000001011010010101000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110110110100100111111100111111000010101110111 0 0
55	34.204	61.788	( 0 )	0001010000001011010010001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110110110100100111111100111111000010101110110 1 1
56	34.204	61.788	( 0 )	0001010000001011010010001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011111110110110100100111111100111111000010101110110 0 0
54	34.204	62.964	( 0 )	0001010000001011010010001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011101110110110100100111111100111111000010101110110 0 1
46	35.381	64.141	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011101110110110100110111111100111111000010101110110 1 1
47	35.381	64.141	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011101110110110100110111111100111111000010101110110 0 0
48	35.381	64.141	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011101110110110100110111111100111111000010101110110 0 0
49	35.381	64.141	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111010000111011011011101110110110100110111111100111111000010101110110 0 0
50	35.381	65.317	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111110000111011011011101110110110100110111111100111111000010101110110 0 1
53	35.381	65.317	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111110000111011011011101110110110100110111111100111111000010101110110 0 0
45	35.381	65.317	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111110000111011011011101110110110100110111111100111111000010101110110 0 0
51	35.381	65.317	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111110000111011011011101110110110100110111111100111111000010101110110 0 0
52	35.381	65.317	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000110011011111110000111011011011101110110110100110111111100111111000010101110110 0 0
43	35.381	67.698	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000010011011111110000111011011111101110110110100110111111100111111000010101110110 0 2
42	35.381	67.698	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000010011011111110000111011011111101110110110100110111111100111111000010101110110 0 0
44	35.381	67.698	( 0 )	0001010000001011010000001000000101110101000100000110010000011100000100000111001100000100001000010011011111110000111011011111101110110110100110111111100111111000010101110110 0 0
39	36.557	70.080	( 0 )	0001010000001011010000001000000101110101000000000110010000011100000100000111001100000100001101010011011111110000111011011111101110110110100110111111100111111000010101110110 1 2
41	36.557	70.080	( 0 )	0001010000001011010000001000000101110101000000000110010000011100000100000111001100000100001101010011011111110000111011011111101110110110100110111111100111111000010101110110 0 0
36	36.557	71.256	( 0 )	0001010000001011010000001000000101110101000000000110010000011100000100000111001100000100001101010011011111110000111011011110101110110110100110111111100111111000010101110110 0 1
