#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=4732490592133762625
#*** LG = 1 likelihood = -1509.3445
#marker_number	male_position	female_position	( 0.0 )[	phased data]
56	11.237	42.923	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011100100000111110111111110111110011 0 0
55	11.237	42.923	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011100100000111110111111110111110011 0 0
50	11.237	45.304	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011110100000011110111111110111110011 0 2
53	11.237	45.304	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011110100000011110111111110111110011 0 0
51	11.237	45.304	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011110100000011110111111110111110011 0 0
52	11.237	45.304	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010100001000111110101010111011110100000011110111111110111110011 0 0
49	11.237	47.686	( 0 )	0011110001001011111011100100001001110001110101111000000100010011011000000110011100001011101011001100001111001010111001000111110101010111011110100000011110111111110111110011 0 2
46	12.414	48.862	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101010111011110100000011110111111110011110011 1 1
48	12.414	48.862	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101010111011110100000011110111111110011110011 0 0
47	12.414	48.862	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101010111011110100000011110111111110011110011 0 0
45	12.414	51.243	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101011111011110100000011110111111110111110011 0 2
43	12.414	54.859	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101011111011110100000011111101111010111110011 0 3
44	12.414	54.859	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101011111011110100000011111101111010111110011 0 0
42	12.414	56.036	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101011111011110100100011111101111010111110011 0 1
41	12.414	56.036	( 0 )	0011110001001011111011100100001001110001110101011000000100010011011000000110011100001011101011001100001111001010111001000111110101011111011110100100011111101111010111110011 0 0
40	14.795	60.918	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000111110101011111011110100100011101101111010111110011 2 4
38	14.795	60.918	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000111110101011111011110100100011101101111010111110011 0 0
36	14.795	60.918	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000111110101011111011110100100011101101111010111110011 0 0
37	14.795	60.918	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000111110101011111011110100100011101101111010111110011 0 0
39	14.795	60.918	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000111110101011111011110100100011101101111010111110011 0 0
35	14.795	62.094	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011000000110011100001011111011001100001111001010111100000110110101011111011110100100011101101111010111110011 0 1
34	15.972	64.476	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011010000110011100001011111011001100001111001010111100000110110101001111011110100110011101101111010111110011 1 2
33	15.972	64.476	( 0 )	0001110001011011111011100100001001110001110101011000000100010011011010000110011100001011111011001100001111001010111100000110110101001111011110100110011101101111010111110011 0 0
32	18.353	66.857	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001100001111001010111100000110110101001111011110000110011101101111010111110001 2 2
26	18.353	69.239	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001110001111001010111100000110110101001101011110000110011101101111010111110001 0 2
29	18.353	69.239	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001110001111001010111100000110110101001101011110000110011101101111010111110001 0 0
28	18.353	69.239	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001110001111001010111100000110110101001101011110000110011101101111010111110001 0 0
31	18.353	69.239	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001110001111001010111100000110110101001101011110000110011101101111010111110001 0 0
27	18.353	69.239	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111011001110001111001010111100000110110101001101011110000110011101101111010111110001 0 0
30	18.353	70.415	( 0 )	0001110001011011111011100100001001110001110100011000001100010011011010000110011100001011111111001110001111001010111100000110110101001101011110000110011101101111010111110001 0 1
24	20.734	71.592	( 0 )	0001110001011011111011100100001000110001010100011000001100010011011010000110011100001011111111001110001111000010111100000110110101001101011110000110011101101111010111110001 2 1
25	20.734	71.592	( 0 )	0001110001011011111011100100001000110001010100011000001100010011011010000110011100001011111111001110001111000010111100000110110101001101011110000110011101101111010111110001 0 0
21	21.911	75.208	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000110011100001011111111001110001111000010111100010110111101001101011110000110011101101111011111110001 1 3
23	21.911	76.384	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000110011100001011111111001110001111000000111100010110111101001101011110000110011101101111011111110001 0 1
22	21.911	76.384	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000110011100001011111111001110001111000000111100010110111101001101011110000110011101101111011111110001 0 0
18	23.087	77.561	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000100011100001011111111001110001111000000111100010110111101001101011110000110011101100111011111110001 1 1
19	23.087	77.561	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000100011100001011111111001110001111000000111100010110111101001101011110000110011101100111011111110001 0 0
17	23.087	77.561	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000100011100001011111111001110001111000000111100010110111101001101011110000110011101100111011111110001 0 0
20	23.087	77.561	( 0 )	0001110001011011111011100100000000110001010100011000001100010011011010000100011100001011111111001110001111000000111100010110111101001101011110000110011101100111011111110001 0 0
16	25.469	83.741	( 0 )	0001110001011011111011100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110000110011101100011011111110001 2 5
15	25.469	83.741	( 0 )	0001110001011011111011100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110000110011101100011011111110001 0 0
7	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 2 1
6	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
12	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
10	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
11	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
9	27.850	84.918	( 0 )	0001110001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
1	29.027	84.918	( 0 )	0001100001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 1 0
14	29.027	84.918	( 0 )	0001100001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
8	29.027	84.918	( 0 )	0001100001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
13	29.027	84.918	( 0 )	0001100001011011111000100101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
4	30.203	84.918	( 0 )	0001100001011011111000000101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 1 0
5	30.203	84.918	( 0 )	0001100001011011111000000101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
3	31.380	84.918	( 0 )	0001100001011010111000000101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 1 0
2	31.380	84.918	( 0 )	0001100001011010111000000101000000110001010100011000001100010011010010000100011100001011110111001111101111000000011100010110111101001101011110010110011101100011011111110001 0 0
