#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-634017200837635966
#*** LG = 1 likelihood = -2131.4441
#marker_number	male_position	female_position	( 0.0 )[	phased data]
78	12.970	36.759	( 0 )	1110100000110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
79	12.970	36.759	( 0 )	1110100000110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
81	12.970	36.759	( 0 )	1110100000110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
83	12.970	36.759	( 0 )	1110100000110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
77	12.970	36.759	( 0 )	1110100000110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
90	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 1 0
86	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
89	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
88	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
82	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
87	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
85	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
84	14.147	36.759	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010011110110100101010100 0 0
93	14.147	37.935	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 1
91	14.147	37.935	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
92	14.147	37.935	( 0 )	1110100100110100010011111000011000000100010101001100101110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
96	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 1 0
98	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
97	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
94	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
95	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
99	15.323	37.935	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010010100101001101011101000001000001110011111111111010010010110110100101010100 0 0
102	15.323	40.317	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010100 0 2
100	15.323	40.317	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010100 0 0
101	15.323	40.317	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010100 0 0
103	15.323	40.317	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010100 0 0
104	15.323	40.317	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010100 0 0
105	15.323	41.493	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001101011101000001000001110011111111111010010010110110101101010110 0 1
113	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 3
112	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
111	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
106	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
107	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
108	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
109	15.323	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000100000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
126	16.500	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 1 0
128	16.500	45.109	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
123	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 1
121	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
124	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
116	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
115	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
122	16.500	46.286	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110010011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
118	16.500	47.462	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 1
125	16.500	47.462	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
110	17.676	47.462	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 1 0
114	17.676	47.462	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
119	17.676	47.462	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
120	17.676	47.462	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
127	17.676	47.462	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010110110101101011110 0 0
117	17.676	48.639	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110010000100101001111011101000001000001110011011111111010010010010110101101011110 0 1
131	17.676	49.815	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110110000100101001111011101000001000001110011011111111010010010010110101101011110 0 1
134	17.676	49.815	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110110000100101001111011101000001000001110011011111111010010010010110101101011110 0 0
132	17.676	49.815	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110110000100101001111011101000001000001110011011111111010010010010110101101011110 0 0
133	17.676	49.815	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011011110110000100101001111011101000001000001110011011111111010010010010110101101011110 0 0
129	17.676	52.197	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011111110110000100101001111011101000001000001110011011111111010010010010110101101011010 0 2
130	17.676	52.197	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000011110011111110110000100101001111011101000001000001110011011111111010010010010110101101011010 0 0
135	18.853	55.813	( 0 )	1110100000110100010011111000011000000100010101001100100110011111010010000000000001110011111110110000100101001111011101000001000101110011011111111010010010010110101100001010 1 3
140	20.029	56.989	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000001110011111110110100100101001111011101000001000101110011011111111010010010010110101100001010 1 1
138	20.029	56.989	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000001110011111110110100100101001111011101000001000101110011011111111010010010010110101100001010 0 0
139	20.029	56.989	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000001110011111110110100100101001111011101000001000101110011011111111010010010010110101100001010 0 0
136	20.029	56.989	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000001110011111110110100100101001111011101000001000101110011011111111010010010010110101100001010 0 0
137	20.029	56.989	( 0 )	1110100100110100010011111000011000000100010101001100100110011111010010000000000001110011111110110100100101001111011101000001000101110011011111111010010010010110101100001010 0 0
144	23.645	58.166	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101110011011011111010010010010110101100001010 3 1
143	23.645	58.166	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101110011011011111010010010010110101100001010 0 0
141	23.645	58.166	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101110011011011111010010010010110101100001010 0 0
142	23.645	58.166	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101110011011011111010010010010110101100001010 0 0
152	23.645	59.342	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 1
151	23.645	59.342	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
153	23.645	59.342	( 0 )	1110100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
145	24.822	59.342	( 0 )	1010100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 1 0
147	24.822	59.342	( 0 )	1010100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
146	24.822	59.342	( 0 )	1010100100100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
150	25.998	59.342	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 1 0
148	25.998	59.342	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
149	25.998	59.342	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011011011111010010010010110101100001010 0 0
154	25.998	61.724	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011111110110100100101001111011101000001000101100011001011111010000010010110101100001010 0 2
157	25.998	66.606	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011110110111100100101001111011101000001000101100111000011111010000010010110101100001010 0 4
162	25.998	66.606	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011110110111100100101001111011101000001000101100111000011111010000010010110101100001010 0 0
158	25.998	66.606	( 0 )	1010100000100100010011111000011000000100010101001000100110111111010010000000000001110011110110111100100101001111011101000001000101100111000011111010000010010110101100001010 0 0
159	27.175	66.606	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110110111100100101001111011101000001000101100111000011111010000010010110101100001010 1 0
156	27.175	67.782	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100100101001111011101000001000101100111000011111010000010010110101100001010 0 1
155	27.175	67.782	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100100101001111011101000001000101100111000011111010000010010110101100001010 0 0
160	27.175	67.782	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100100101001111011101000001000101100111000011111010000010010110101100001010 0 0
161	27.175	67.782	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100100101001111011101000001000101100111000011111010000010010110101100001010 0 0
163	27.175	70.163	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100101111001111011101000001000101100111000011111010000010010110101100001010 0 2
164	27.175	71.340	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001000101100111000011111010000010010110101100001010 0 1
165	27.175	72.516	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001000101100111000011111010001010010110101100001010 0 1
167	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 2
169	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 0
168	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 0
166	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 0
171	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 0
170	27.175	74.898	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110101100001010 0 0
173	27.175	76.074	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100111000011111010101010010110001100001010 0 1
172	27.175	78.456	( 0 )	1110100000100100010011111000011000000100010101001000100110111111010010000000000001110011110111111100111111001111011101000001010101100101000011111110101010010110001100001010 0 2
