#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=-4839990335484660382
#*** LG = 1 likelihood = -2141.4042
#marker_number	male_position	female_position	( 0.0 )[	phased data]
73	10.589	38.333	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101111010111000010010000000010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 1
74	10.589	38.333	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101111010111000010010000000010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 0
76	10.589	38.333	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101111010111000010010000000010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 0
75	10.589	38.333	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101111010111000010010000000010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 0
72	10.589	38.333	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101111010111000010010000000010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 0
77	12.970	39.510	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101011010101000010010000010010001111001000110011101000010111101110000101001010101010010110110000110010111001 2 1
78	12.970	39.510	( 0 )	0001100111110110011111110110010101110000101000010110011011001100101011010101000010010000010010001111001000110011101000010111101110000101001010101010010110110000110010111001 0 0
79	14.147	40.686	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000110011001000010111101110000101001010101010010110110000110010111001 1 1
80	14.147	40.686	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000110011001000010111101110000101001010101010010110110000110010111001 0 0
84	14.147	41.863	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010101010010110110000110010111001 0 1
82	14.147	43.039	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010110110000110010111001 0 1
83	14.147	43.039	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010110110000110010111001 0 0
81	14.147	43.039	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010110110000110010111001 0 0
85	14.147	43.039	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010110110000110010111001 0 0
86	14.147	43.039	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010110110000110010111001 0 0
87	14.147	45.421	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010010001111001000111011001000010111101110000101001010100010010111100000110010111001 0 2
88	14.147	46.597	( 0 )	0001100111110110011111110110000101110000101000010110011011001100101011010101000010010000010011001111001000111011001000010111101110000101001010100010010111100000110010111001 0 1
90	16.528	50.213	( 0 )	0001100111110110011111110110000101100000101000011110011011001100101011010101000010010000010111001111001000111111001000010111101110000101001010100010010111100000110010111101 2 3
92	16.528	50.213	( 0 )	0001100111110110011111110110000101100000101000011110011011001100101011010101000010010000010111001111001000111111001000010111101110000101001010100010010111100000110010111101 0 0
91	16.528	50.213	( 0 )	0001100111110110011111110110000101100000101000011110011011001100101011010101000010010000010111001111001000111111001000010111101110000101001010100010010111100000110010111101 0 0
89	20.144	50.213	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111101110000101001010100010010111100000110010111101 3 0
95	20.144	52.595	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100110000101001011100010010111100000110010111101 0 2
94	20.144	52.595	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100110000101001011100010010111100000110010111101 0 0
93	20.144	52.595	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100110000101001011100010010111100000110010111101 0 0
103	20.144	53.771	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100010000101001011100010010111100000110010111101 0 1
96	20.144	53.771	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100010000101001011100010010111100000110010111101 0 0
97	20.144	53.771	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100010000101001011100010010111100000110010111101 0 0
98	20.144	53.771	( 0 )	0001100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100010000101001011100010010111100000110010111101 0 0
102	21.321	53.771	( 0 )	0101100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001000111111001000010111100010000101001011100010010111100000110010111101 1 0
99	21.321	57.387	( 0 )	0101100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001010111111001000010111100010000101101011100010011111100000110010111101 0 3
101	21.321	57.387	( 0 )	0101100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001010111111001000010111100010000101101011100010011111100000110010111101 0 0
100	21.321	57.387	( 0 )	0101100011110110011111110110000101100000101000010110011011001100101011010101000010000000010111001111001010111111001000010111100010000101101011100010011111100000110010111101 0 0
110	28.835	58.564	( 0 )	0101000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100010011111100000110010111101 6 1
109	28.835	58.564	( 0 )	0101000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100010011111100000110010111101 0 0
108	28.835	58.564	( 0 )	0101000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100010011111100000110010111101 0 0
104	30.011	58.564	( 0 )	0001000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100010011111100000110010111101 1 0
105	30.011	59.740	( 0 )	0001000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100110011111100000110010111101 0 1
107	30.011	59.740	( 0 )	0001000011110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100110011111100000110010111101 0 0
106	31.188	59.740	( 0 )	0001000001110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000101101011100110011111100000110010111101 1 0
113	31.188	60.917	( 0 )	0001000001110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000100101011100110011111100000110010111101 0 1
112	31.188	60.917	( 0 )	0001000001110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000100101011100110011111100000110010111101 0 0
114	31.188	60.917	( 0 )	0001000001110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000100101011100110011111100000110010111101 0 0
111	31.188	60.917	( 0 )	0001000001110110010011010110000101100000101000010100011011001100001011010101000010000000010111001111001010111111001100010111100010000100101011100110011111100000110010111101 0 0
116	32.364	62.093	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100000110010111101 1 1
117	32.364	62.093	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100000110010111101 0 0
115	32.364	62.093	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100000110010111101 0 0
123	32.364	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 0 1
122	32.364	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 0 0
120	32.364	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 0 0
121	32.364	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010101000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 0 0
118	33.541	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010001000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 1 0
119	33.541	63.270	( 0 )	0001000001110110010011010110000101100000101000010100011010001100001011010001000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 0 0
124	35.922	63.270	( 0 )	0001000001110110010011010110000100100000101000010100011010001100001010010001000010000000010111001111001010111111001100010111100010000100101011100010011111100001110010111101 2 0
127	35.922	65.651	( 0 )	0001000001110110010011010110000100100000101000010100011010001100001010010001000010000000010111001111001010111111001101010111100010000110101011100010011111100001110010111101 0 2
125	35.922	65.651	( 0 )	0001000001110110010011010110000100100000101000010100011010001100001010010001000010000000010111001111001010111111001101010111100010000110101011100010011111100001110010111101 0 0
126	35.922	65.651	( 0 )	0001000001110110010011010110000100100000101000010100011010001100001010010001000010000000010111001111001010111111001101010111100010000110101011100010011111100001110010111101 0 0
139	38.304	71.832	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010000110101011000000011111100101100010111101 2 5
138	38.304	73.009	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010000110101011000000011111101101100010111101 0 1
135	38.304	73.009	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010000110101011000000011111101101100010111101 0 0
137	38.304	73.009	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010000110101011000000011111101101100010111101 0 0
136	38.304	73.009	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010000110101011000000011111101101100010111101 0 0
129	38.304	74.185	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 1
128	38.304	74.185	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
130	38.304	74.185	( 0 )	0001000001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
134	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 1 0
133	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
152	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
153	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
151	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
131	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
132	39.480	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011010001000001010010000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
154	41.862	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011000001000001010110000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 2 0
155	41.862	74.185	( 0 )	0001010001110110010011010110000100100000101000010100011000001000001010110000000010000000010011001111001010111111001101010111100010001110101011000000011111101101100010111101 0 0
150	43.038	75.362	( 0 )	0001010001110110010011010110000100100000101000010100011000001001001010110000000010000000010011001111001010111111001101010111100010001110111011000000011111101101100010111101 1 1
148	43.038	76.538	( 0 )	0001010001110110010011010110000100100000101000010100011000001001001010110000000010000000010011001111001010111111001101010111100010001110111010000000011111101101100010111101 0 1
149	43.038	76.538	( 0 )	0001010001110110010011010110000100100000101000010100011000001001001010110000000010000000010011001111001010111111001101010111100010001110111010000000011111101101100010111101 0 0
147	43.038	76.538	( 0 )	0001010001110110010011010110000100100000101000010100011000001001001010110000000010000000010011001111001010111111001101010111100010001110111010000000011111101101100010111101 0 0
146	44.215	80.154	( 0 )	0001010001110110010011010110000100100000101000010100011000001001001110110000000010000011010011001111001010111111001111010111100010001110111010000000011111101101100010111101 1 3
145	45.391	80.154	( 0 )	0001010001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001111001010111111001111010111100010001110111010000000011111101101100010111101 1 0
142	45.391	81.331	( 0 )	0001010001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001111001110111111001111010111100010001110111010000000011111101101100010111101 0 1
140	45.391	81.331	( 0 )	0001010001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001111001110111111001111010111100010001110111010000000011111101101100010111101 0 0
143	46.568	81.331	( 0 )	0001000001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001111001110111111001111010111100010001110111010000000011111101101100010111101 1 0
144	46.568	81.331	( 0 )	0001000001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001111001110111111001111010111100010001110111010000000011111101101100010111101 0 0
141	46.568	83.712	( 0 )	0001000001110110010011010110000000100000101000010100011000001001001110110000000010000011010011001011001110111111001111010110100010001110111010000000011111101101100010111101 0 2
