#java OrderMarkers2 data=data_fil.call map=map.txt scale=2M/N randSeed=1254092567886798564
#*** LG = 1 likelihood = -2842.3004
#marker_number	male_position	female_position	( 0.0 )[	phased data]
65	27.202	61.294	( 0 )	1100110001011001000000101011100101001110000101000010101111011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 0 5
63	27.202	61.294	( 0 )	1100110001011001000000101011100101001110000101000010101111011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 0 0
64	27.202	61.294	( 0 )	1100110001011001000000101011100101001110000101000010101111011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 0 0
61	28.378	61.294	( 0 )	1100110001011001000000101001100101001110000101000010101111011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 1 0
62	28.378	61.294	( 0 )	1100110001011001000000101001100101001110000101000010101111011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 0 0
57	29.555	61.294	( 0 )	1100110001011001000000101001100101001110000101000010101110011110100110000110000000000011101001001011011011000001011100001100010101101100111000110111001111010111110100000101 1 0
56	29.555	62.470	( 0 )	1100110001011001000000101001100101001110000101000010101110011110100110000110000000000011101001001011011011000001111100001100010101101100111000110111001111010111110100000101 0 1
60	29.555	62.470	( 0 )	1100110001011001000000101001100101001110000101000010101110011110100110000110000000000011101001001011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
58	29.555	62.470	( 0 )	1100110001011001000000101001100101001110000101000010101110011110100110000110000000000011101001001011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
59	29.555	62.470	( 0 )	1100110001011001000000101001100101001110000101000010101110011110100110000110000000000011101001001011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
55	33.171	63.647	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100110000110000000000011101001011011011011000001111100001100010101101100111000110111001111010111110100000101 3 1
54	33.171	63.647	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100110000110000000000011101001011011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
52	34.347	63.647	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110111001111010111110100000101 1 0
53	34.347	63.647	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
51	34.347	63.647	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110111001111010111110100000101 0 0
46	34.347	64.823	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110011001111010111110100000101 0 1
49	34.347	64.823	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110011001111010111110100000101 0 0
50	34.347	64.823	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000001111100001100010101101100111000110011001111010111110100000101 0 0
48	34.347	66.000	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000011111100001100010101101100111000110011001111010111110100000101 0 1
47	34.347	66.000	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000011111100001100010101101100111000110011001111010111110100000101 0 0
45	34.347	67.176	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000011111100001100010101101100111000110011011111010111110100000101 0 1
44	34.347	68.353	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000011111100001100010101101100111001110011011111010111110100000101 0 1
43	34.347	69.529	( 0 )	1100100001011001000000101000000101001110000101000010101110011110100010000110000000000011101001011011011011000011111100001100010101101100111001110010011111010111110100000101 0 1
40	37.963	70.706	( 0 )	1101100001011001000000101000000101001110000000000010101110011110100010000110000000000011101001011011011011000011111100001100010101101110111001110010011111010111110100000101 3 1
41	37.963	70.706	( 0 )	1101100001011001000000101000000101001110000000000010101110011110100010000110000000000011101001011011011011000011111100001100010101101110111001110010011111010111110100000101 0 0
42	37.963	70.706	( 0 )	1101100001011001000000101000000101001110000000000010101110011110100010000110000000000011101001011011011011000011111100001100010101101110111001110010011111010111110100000101 0 0
39	37.963	70.706	( 0 )	1101100001011001000000101000000101001110000000000010101110011110100010000110000000000011101001011011011011000011111100001100010101101110111001110010011111010111110100000101 0 0
32	39.140	71.882	( 0 )	1101100001011001000000101000000101001110000100000010101110011110100010000110000000000011101001011011011011000011111100001100010101111110111001110010011111010111110100000101 1 1
36	39.140	71.882	( 0 )	1101100001011001000000101000000101001110000100000010101110011110100010000110000000000011101001011011011011000011111100001100010101111110111001110010011111010111110100000101 0 0
37	39.140	71.882	( 0 )	1101100001011001000000101000000101001110000100000010101110011110100010000110000000000011101001011011011011000011111100001100010101111110111001110010011111010111110100000101 0 0
38	40.317	71.882	( 0 )	1101100001011001000000101000000101001110000100000010101110011100100010000110000000000011101001011011011011000011111100001100010101111110111001110010011111010111110100000101 1 0
33	40.317	73.059	( 0 )	1101100001011001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000011111100001100010101111110111001110010011111010111110100000101 0 1
34	40.317	73.059	( 0 )	1101100001011001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000011111100001100010101111110111001110010011111010111110100000101 0 0
35	40.317	73.059	( 0 )	1101100001011001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000011111100001100010101111110111001110010011111010111110100000101 0 0
30	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 1 1
27	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
26	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
29	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
31	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
28	41.493	74.235	( 0 )	1101100001010001000000101000000101001110000100000010101110011100100010000110000000000011101001011011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
24	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 2 1
23	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
21	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
15	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
16	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
18	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
20	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
22	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
19	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
25	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
17	43.874	75.412	( 0 )	1101100001010001000000101000000101000100000100000010101110011100100010000110000000000011101001111011111011000111111100001100010101111110111001110010011111010111110100000101 0 0
14	45.051	77.793	( 0 )	1001100001010001000000101000000101000100000100000010101110011100100010000110000000000001101001111011111011000111111100001100010101111110111001110010011111010111110100010101 1 2
11	46.228	78.970	( 0 )	1001100001010001000000101000000101000100000100000010101110011100100010000100000000000001101001111011111011000111111101001100010101111110111001110010011111010111110100010101 1 1
13	46.228	78.970	( 0 )	1001100001010001000000101000000101000100000100000010101110011100100010000100000000000001101001111011111011000111111101001100010101111110111001110010011111010111110100010101 0 0
12	46.228	78.970	( 0 )	1001100001010001000000101000000101000100000100000010101110011100100010000100000000000001101001111011111011000111111101001100010101111110111001110010011111010111110100010101 0 0
10	46.228	82.586	( 0 )	1001100001010001000000101000000101000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011010111110100010101 0 3
7	47.404	82.586	( 0 )	1001100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011010111110100010101 1 0
5	47.404	82.586	( 0 )	1001100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011010111110100010101 0 0
6	47.404	82.586	( 0 )	1001100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011010111110100010101 0 0
4	48.581	82.586	( 0 )	1000100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011010111110100010101 1 0
9	48.581	83.762	( 0 )	1000100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011110111110100010101 0 1
8	48.581	83.762	( 0 )	1000100001010001000000101000000100000100000100000010101110011100100010000100000000000001101001111011101010000111111101001100010101111110111001110010011011110111110100010101 0 0
1	49.757	88.644	( 0 )	1100100001010001000000101000000100000100000100000010101110011100100010000100000000000001000001111011101010001111111101001100010101111110111001110010011011110111110000010101 1 4
2	49.757	88.644	( 0 )	1100100001010001000000101000000100000100000100000010101110011100100010000100000000000001000001111011101010001111111101001100010101111110111001110010011011110111110000010101 0 0
3	49.757	88.644	( 0 )	1100100001010001000000101000000100000100000100000010101110011100100010000100000000000001000001111011101010001111111101001100010101111110111001110010011011110111110000010101 0 0
